date,id,username,polarity,text
2016-09-17 15:57:41,777174697712689152,basanya01,,England - Premier League September 17 FT Hull City 1 - 4 Arsenal FT Leicester City 3 - 0 Burnley FT Manchester City 4 - 0 AFC Bournemouth
2016-09-17 15:57:41,777174697100410880,Mister_Numbers,,"Most Premier League goals in 2016: 52 | Liverpool 49 | Man City 46 | Chelsea 44 | West Ham, Arsenal 43 | Spurs 38 | Leicester"
2016-09-17 15:57:29,777174647154638848,SSnetwoork,,FT: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth West Brom 4-2 West Ham Leicester City 3-0 Burnley #EPL
2016-09-17 15:57:23,777174622794092544,albarcon_18,,#PremierLeague Final: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth WBA 4-2 West Ham Leicester 3-0 Burnley
2016-09-17 15:57:23,777174619472158720,SSFootball_,,Final - Hull City 1-4 Arsenal Final - Leicester City 3-0 Burnley Final - Manchester City 4-0 Bournemouth Final - West Brom 4-2 West Ham
2016-09-17 15:57:22,777174618373255169,intersport_id,,Full Time #EPL Hull City 1-4 Arsenal Leicester City 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:57:08,777174557232734208,Futbol_ahora,,Hull 1-4 Arsenal Leicester 3-0 Burnley City 4-0 Bournemouth West Brom 4-2 West Ham pic.twitter.com/xNopVZCWzp
2016-09-17 15:57:02,777174533774118912,Tshepang_MUFC,,So far English Premier League results Chelsea 1-2 Liverpool Man City 4-0 Bournemouth Hull City 1-4 Arsenal Leicester 3-0 Burnley
2016-09-17 15:57:01,777174527130406912,gr_amine,,EN DIRECT / LIVE. Leicester City - Burnley - Premier League - 17 septembre 2016 http://www.eurosport.fr/football/premier-league/2016-2017/live-leicester-city-burnley_mtc862025/live.shtml#fr-tw-sh … via @Eurosport_FR
2016-09-17 15:56:52,777174489209667584,tonycfa,,And #LeicesterCity wins! Back on track #EPL
2016-09-17 15:56:46,777174465717436416,femi_legacy,,"England - Premier League FT: Hull City 1-4 Arsenal, Leicester City 3-0 Burnley, Manchester City 4-0 AFC Bournemouth, WestBrom 4-2 WestHam"
2016-09-17 15:56:31,777174402257588226,dfootballinfo,,#PL | Fin des matchs Hull 1-4 Arsenal Leicester 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham http://fb.me/2uRRd07EV
2016-09-17 15:56:30,777174398331654145,PremierTanzania,,FULL TIME: Manchester City 4 v 0 Bournemouth Hull City 1 v 4 Arsenal West Brom 4 v 2 West Ham Leicester City 3 v 0 Burnley
2016-09-17 15:56:30,777174396804931585,PremierBetKenya,,FULL TIME: Manchester City 4 v 0 Bournemouth Hull City 1 v 4 Arsenal West Brom 4 v 2 West Ham Leicester City 3 v 0 Burnley
2016-09-17 15:56:30,777174396742017024,RSBetting,,FULL TIME: Manchester City 4 v 0 Bournemouth Hull City 1 v 4 Arsenal West Brom 4 v 2 West Ham Leicester City 3 v 0 Burnley
2016-09-17 15:56:30,777174396645638144,Premier_Zambia,,FULL TIME: Manchester City 4 v 0 Bournemouth Hull City 1 v 4 Arsenal West Brom 4 v 2 West Ham Leicester City 3 v 0 Burnley
2016-09-17 15:56:30,777174396633055232,Premier_Malawi,,FULL TIME: Manchester City 4 v 0 Bournemouth Hull City 1 v 4 Arsenal West Brom 4 v 2 West Ham Leicester City 3 v 0 Burnley
2016-09-17 15:56:30,777174396612083712,SBA_Uganda,,FULL TIME: Manchester City 4 v 0 Bournemouth Hull City 1 v 4 Arsenal West Brom 4 v 2 West Ham Leicester City 3 v 0 Burnley
2016-09-17 15:56:30,777174396611993602,Premier_Ghana,,FULL TIME: Manchester City 4 v 0 Bournemouth Hull City 1 v 4 Arsenal West Brom 4 v 2 West Ham Leicester City 3 v 0 Burnley
2016-09-17 15:56:28,777174389909557248,LuxuryFootball1,,"""Leicester City vs Burnley 3-0 - All Goals & Full Highlights Premier League"" : http://youtu.be/tLOHIstUcxg?a via @YouTube"
2016-09-17 15:56:27,777174386591883264,GoalBpl,,#PL : Leicester City 3 - 0 Burnley pic.twitter.com/1oEe3cr3oS
2016-09-17 15:56:21,777174361866285056,jms_juve,,England - Premier League September 17 FT. Hull City 1 - 4 Arsenal FT. Leicester City 3 - 0 Burnley FT.... http://fb.me/1wDowy9JU
2016-09-17 15:56:19,777174351309316096,ChavdaTororo,,Leicester City 3 - 0 Burnley. So sooooooo coool Premier League debut Slimani 2 goals congrats Slimani pic.twitter.com/mfLjTIeuzK
2016-09-17 15:56:14,777174333089255424,NikkiHelenB,,Well played #leicesterCity 3-0 #LCFC
2016-09-17 15:56:13,777174328316166144,Proff_AK47,,"Leicester City returning to winning ways, slowly climbing up the leader"
2016-09-17 15:56:10,777174314340737026,kellyUKx,,BBC Sport -. FT Leicester City 3-0 Burnley http://bbc.in/2d4ji3v
2016-09-17 15:56:07,777174302990868480,ouggi,,FT:West Brom 4-2 West Ham Hull 1-4 Arsenal Leicester 3-0 Burnley City 4-0 Bournemouth
2016-09-17 15:56:02,777174280056475648,Kuby37,,#FT Manchester City 4-0 Bournemouth Hull City 1-4 Arsenal Leicester 3-0 Burnley WBA 4-2 WHU.
2016-09-17 15:55:59,777174270367727616,garethoconnor,,Lots of goals today in Premier League Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:55:56,777174256031367168,ScoresDeFutbol,,ENGLAND PREMIER LEAGUE #EPL Leicester City 3 Burnley 0
2016-09-17 15:55:41,777174193830060041,rodriguijarrom,,Resultados finales en la #EPL: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth WBA 4-2 West Ham Leicester 3-0 Burnley
2016-09-17 15:55:40,777174190961127424,joannnn98,,Finales.. West Brom 4 - 2 West Ham Hull City 1 - 4 Arsenal Manchester City 4 - 0 Bournemouth Leicester 3 - 0 Burnley #PremierLeague
2016-09-17 15:55:38,777174178650853377,dairo2iyke,,Islam Slimani scored a brace on his #PL debut to guide Champions Leicester City to 3-0 victory over Burnley
2016-09-17 15:55:37,777174174334914560,thesportsbay,,Looks like the #ChampionsLeague anthem has actually woken up #LeicesterCity as they truly begin their title defence.
2016-09-17 15:55:35,777174168714539010,SportsInsights,,EPL Results West Brom +191 at West Ham Arsenal -155 at Hull Leicester -200 vs. Burnley Man City -400 vs. Bournemouth
2016-09-17 15:55:34,777174165623308288,Actus_Footeux,,C'EST TERMINÉ ! Hull City Arsenal Leicester Burnley Man City Bournemouth West Brom West Ham
2016-09-17 15:55:32,777174156144017408,hannianwar,,City: won. Arsenal: won Leicester: won Man United: don't fuck things up.
2016-09-17 15:55:29,777174142093254656,AO_Sports,,Leicester City 3 - 0 Burnley http://english.ahram.org.eg/News/243996.aspx …
2016-09-17 15:55:28,777174140633571328,samdelag,,"Nice job, #LeicesterCity - the addition of Slimani already making an impact! pic.twitter.com/paVn3aUP8t"
2016-09-17 15:55:25,777174125618028545,Footballcasm,,Manchester City vs AFC Bournemouth Score: 4 - 0 Match Over!! Leicester City vs Burnley Score: 3 - 0 Match Over!!
2016-09-17 15:55:22,777174114301771777,FootyPremier,,"Premier League LIVE: West Brom and Man City bag four, Arsenal and Leicester winning - http://plnews.co.uk/premier-league-live-west-brom-and-man-city-bag-four-arsenal-and-leicester-winning/ …pic.twitter.com/qnGDMpWppQ"
2016-09-17 15:55:15,777174084207644672,PLFutbol,,FT: Man City 4-0 Bournemouth: West Brom 4-2 West Ham: Hull 1-4 Arsenal: Leicester City 3-0 Burnley. #PL
2016-09-17 15:55:11,777174066386141185,UnofficialFoxes,,Leicester City 3-0 Burnley http://leicestercitynews.com/leicester-city-3-0-burnley/5666 … #lcfc
2016-09-17 15:55:08,777174054553944064,WeatherbyG,,Premier League Leicester City 3 Burnley 0 Full Time
2016-09-17 15:54:58,777174014385086464,eldesmarque,,Finales en la Premier: City 4-0 Bournemouth Leicester 3-0 Burnley Hull City 1-4 Arsenal West Brom 4-2 West Ham pic.twitter.com/jIBMhehtts
2016-09-17 15:54:55,777173998937530368,PL18_19,,FULL TIME: Hull City 1-4 Arsenal Leicester City 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:54:54,777173997754654720,marca,,FINAL | Leicester City 3-0 Burnley http://trib.al/jK9W65A #PLpic.twitter.com/bTVkthgWmG
2016-09-17 15:54:53,777173993614938112,bluearmy,,Leicester City are now unbeaten at home in a full calendar year! #LCFC #LeiBurpic.twitter.com/xA9qMjVeMK
2016-09-17 15:54:47,777173967618596864,SizzleTrev,,Leicester City
2016-09-17 15:54:46,777173962765643776,SalimOlahraga,,FULLTIME: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth West Brom 4-2 West Ham Leicester 3-0 Burnley
2016-09-17 15:54:41,777173941639143425,ESPNFC,,Premier League FT scores: Hull 1-4 Arsenal Man City 4-0 Bournemouth Leicester 3-0 Burnley West Brom 4-2 West Ham pic.twitter.com/bl1OjveCep
2016-09-17 15:54:35,777173914954915840,Wally_cho,,18 goles en 4 partidos de la Premier Hull City 1-4 Arsenal Leicester 3-0 Burnley M. City 4-0 Bournemouth West Bromwich 4-2 West Ham
2016-09-17 15:54:35,777173914912907265,JombloFootballs,,Fulltime PL: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:54:34,777173913725964288,3novicesSydney,,#3Novices : EPL results: Xhaka wonder strike studs Arsenal win as Manchester City and Leicester impress http://ift.tt/2cxl3KF The …
2016-09-17 15:54:30,777173896768487425,philjjd,,"So City, Arsenal and WBA all win by scoring four goals. Champions Leicester only manage 3. Poor show ;-) #bbcfootball"
2016-09-17 15:54:30,777173894419451904,Duidang13,,"Finally a win for the Champions Leicester City. Congrats to the new signing Slimani for the brace, hope the run continues"
2016-09-17 15:54:29,777173893010198529,goalsbug,,FULL-TIME BPL SCORES: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth West Brom 4-2 West Ham Leicester 3-0 Burnley
2016-09-17 15:54:29,777173889285754880,TifoFootball_,,FT Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:54:25,777173876077957120,Betfair,,Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham #PremierLeaguepic.twitter.com/aLErrBj8Pf
2016-09-17 15:54:24,777173871116058625,ToqueSports,,VOLVIO EL CAMPEON! Leicester City vencio 3-0 al Burnley en el King Power Stadium con doblete de Islam Slimani. pic.twitter.com/icZEfSwj1s
2016-09-17 15:54:22,777173861540458496,138BET,,FT in the Premier League: Man City 4-0 Bournemouth Leicester City 3-0 Burnley West Brom 4-2 West Ham Hull City 1-4 Arsenal
2016-09-17 15:54:22,777173860378697728,Goals_Premier,,Final whistle!! 3-0 #LeicesterCity #Burnley
2016-09-17 15:54:19,777173848252907520,FPL_Guidance,,Full-time #PL scores Hull 1-4 Arsenal West Brom 4-2 West Ham Man City 4-0 Bournemouth Leicester 3-0 Burnley
2016-09-17 15:54:14,777173829458227201,FT_Total,,FINALES #PL: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth West Brom 4-2 West Ham Leicester 3-0 Burnley
2016-09-17 15:54:13,777173823300993029,EDH_Deportes,,#LigaPremier Finalizados: Hull City 1-4 Arsenal Leicester City 3-0 Burnley Manchester City 4-0 Bournemouth West Bromwich 4-2 West Ham
2016-09-17 15:54:12,777173820826390528,jideyusuf,,#bbcfootball _It's a brilliant season with great games! #LeicesterCity is no fluke! #Wenger is worthy of the trust of #Arsenal _let's play!
2016-09-17 15:54:11,777173815440834560,marathonbet,,FULL-TIME in #PL: Leicester 3-0 Burnley Hull 1-4 Arsenal Man City 4-0 B'mouth West Brom 4-2 West Ham pic.twitter.com/1yADEUczl2
2016-09-17 15:54:09,777173807836565504,bettingslip,,We just need an Everton win for our accumulator to come in! Arsenal Man City Leicester Everton https://twitter.com/bettingslip/status/777117864880996352 …
2016-09-17 15:54:05,777173791311003648,UtdSA,,FT - Leicester City 3-0 Burnley (ESPN) http://ift.tt/1xdmUCk #clarets #PL
2016-09-17 15:54:04,777173786600828928,Power987Sport,,#EPL FT: Leicester 3-0 Burnley West Brom 4 - 2 West Ham Hull 1-4 Arsenal Man City 4-0 Bournemouth
2016-09-17 15:54:03,777173780242259968,FPL_MY,,"FT. Leicester City 3 - 0 Burnley Gol: Slimani 2x, Mee (gol Sendiri) Assist: Fuchs, Vardy"
2016-09-17 15:53:59,777173765927174144,challystickler,,#Sportschemba #Epl2016/17 #FullTime Manchester City 4-0 Bournemouth Arsenal Fc 4-1 Hull city Leicester 3-0 Burnely West brom 4-2 West Ham
2016-09-17 15:53:56,777173754443071488,EWNsport,,"#EPL FT: Hull 1-4 Arsenal, Leicester 3-0 Burnley, Man City 4-0 Bournemouth, West Brom 4-2 West Ham."
2016-09-17 15:53:55,777173747090460674,bwin,,Premier League FT: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham #BPL
2016-09-17 15:53:55,777173746838896641,IrishSunSport,,FULL TIME: Hull 1-4 Arsenal Manchester City 4-0 Bournemouth Leicester 3-0 Burnley West Brom 4-2 West Ham
2016-09-17 15:53:54,777173745429544960,deejayfaremi,,#PL FULL TIME: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:53:54,777173743638552576,JoniLlata93,,Finales: Man City 4-0 Bournemouth Leicester 3-0 Burnley Hull 1-4 Arsenal West Brom 4-2 West Ham #PremierLeague
2016-09-17 15:53:53,777173741948112896,FDM191,,FULL TIME: Hull 1-4 Arsenal Man City 4-0 Bournemouth Leicester 3-0 Burnley West Brom 4-2 West Ham
2016-09-17 15:53:51,777173729998737408,OmnisportNews,,FT in the #PremierLeague: Hull 1-3 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham pic.twitter.com/vz0qSiDGPR
2016-09-17 15:53:49,777173722897735680,Sbn_ZA,,#PL Results Hull City 1-4 Arsenal Leicester City 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:53:48,777173717751308288,101greatgoals,,FULL-TIME #PL SCORES: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth West Brom 4-2 West Ham Leicester 3-0 Burnley
2016-09-17 15:53:48,777173717516509184,StringerSport,,The city of Leicester has a new hero #SlimaniDebutpic.twitter.com/hd9SYJaGAL
2016-09-17 15:53:47,777173715184259073,Box2BoxBola,,Full Time: Hull 1-4 Arsenal Leicester 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:53:45,777173708456820736,RTEsoccer,,"Premier League results: Hull 1-4 Arsenal, Leicester 3-0 Burnley, Man City 4-0 Bournemouth, West Brom 4-2 West Ham #rtesoccer"
2016-09-17 15:53:45,777173706720370688,ZlatanSir,,#PremierLeague | FINAL: Hull City 1-4 Arsenal Man City 4-0 Bournemouth Albion 4-2 West Ham Leicester 3-0 Burnley
2016-09-17 15:53:44,777173704417697792,Football__Tweet,,Full time scores: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham pic.twitter.com/Ln6353IM2F
2016-09-17 15:53:44,777173701498396672,SuperSportTV,,#PL - RESULTS: Man City 4-0 Bournemouth Hull City 1-4 Arsenal Leicester City 3-0 Burnley West Brom 4-2 West Ham pic.twitter.com/gZpehQ4rMu
2016-09-17 15:53:37,777173674394869761,Zportt,,#epl Man City 4X0 Bournemouth West Brom 4X2 West Ham Leicester City 3X0 Burnley Hull City 1X4 Arsenal. pic.twitter.com/Ez8Ho4UxFK
2016-09-17 15:53:34,777173658670333952,aizlewood1,,"Leicester City 3 Burnley 0. Men against boys, Iceland against England, Rage Against The Machine etc etc. @lcfc @BurnleyOfficial"
2016-09-17 15:53:33,777173655721828353,Sky_Mzansi,,#PL FT: Man City 4-0 Bournemouth: West Brom 4-2 West Ham: Hull 1-4 Arsenal: Leicester City 3-0 Burnley.
2016-09-17 15:53:32,777173652647403520,SMBurnley,,Result: Islam Slimani brace helps Leicester City overcome Burnley http://sm.mg/5fc8hjm #clarets
2016-09-17 15:53:32,777173651267330048,FLIPSportsapp,,Full time #PL: Man City 4-0 Bournemouth Hull City 1-4 Arsenal Leicester 3-0 Burnley West Brom 4-2 West Ham
2016-09-17 15:53:32,777173651149950977,SMLeicester,,Result: Islam Slimani brace helps Leicester City overcome Burnley http://sm.mg/xrc43w2 #lcfc
2016-09-17 15:53:24,777173619210383361,OffTheBallAM,,FT Scores in the #PL Hull City 1-4 Arsenal Leicester City 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:53:23,777173613443162112,wefollowbackd,,Leicester City 3-0 Burnley #PremierLeague
2016-09-17 15:53:23,777173612658819072,cridheone,,FT: Hull City 1 - 4 Arsenal Leicester City 3 - 0 Burnley City 4 - 0 Bournemouth West Brom 4 - 2 West Ham
2016-09-17 15:53:20,777173603104219136,Lekwise94,,"FT: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham #PremierLeague"""
2016-09-17 15:53:16,777173583344898049,IndoSport,,"Premier League results: Hull 1 Arsenal 4, Man City 4 Bournemouth 0, West Brom 4 West Ham 2, Leicester 3 Burnley 0"
2016-09-17 15:53:15,777173580685639680,megasportsarena,,FT: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham #PremierLeague
2016-09-17 15:53:14,777173576743002113,FOXES_Fanly,,Mee own goal -- Burnley (78') #LeicesterCity http://app.fanly.me/article/WpAbYqKkAv …
2016-09-17 15:53:14,777173576210386946,fantasyiteam,,Full time in the EPL games; Man City 4-0 Bournemouth Hull City 1-4 Arsenal Leicester 3-0 Burnley West Brom 4-2 West Ham #FT
2016-09-17 15:53:14,777173576210386945,FiTEPLFeed,,Full time in the EPL games; Man City 4-0 Bournemouth Hull City 1-4 Arsenal Leicester 3-0 Burnley West Brom 4-2 West Ham #FT
2016-09-17 15:53:14,777173576176762885,GoalESLFeed,,Full time in the EPL games; Man City 4-0 Bournemouth Hull City 1-4 Arsenal Leicester 3-0 Burnley West Brom 4-2 West Ham #FT
2016-09-17 15:53:08,777173551442952193,ScoresPro,,Soccer #Livescore: (ENG-EPL) #LeicesterCity vs #BurnleyFC: 3-0. Match Finished ...
2016-09-17 15:53:07,777173548544786432,AusdenClark,,"Another confident win for City, looking much healthier - Leicester 3 Burnley 0 #LeiBurpic.twitter.com/5tEkK8uxXc"
2016-09-17 15:53:06,777173544765644805,srose93,,"FTS Hull 1 Arsenal 4, Leicester 3 Burnley 0, Man City 4 Bournemouth 0, West Brom 4 West Ham 2"
2016-09-17 15:53:06,777173543964577792,Premier_Senegal,,MATCH TERMINE: Leicester City 3 v 0 Burnley
2016-09-17 15:53:06,777173542819524608,Premier_RDCongo,,MATCH TERMINE: Leicester City 3 v 0 Burnley
2016-09-17 15:53:06,777173542630817792,PremierPMU,,MATCH TERMINE: Leicester City 3 v 0 Burnley
2016-09-17 15:53:06,777173541892521984,PremierCameroun,,MATCH TERMINE: Leicester City 3 v 0 Burnley
2016-09-17 15:53:06,777173541867446272,PremierBetTogo,,MATCH TERMINE: Leicester City 3 v 0 Burnley
2016-09-17 15:53:06,777173541011779584,Guinee_Games,,MATCH TERMINE: Leicester City 3 v 0 Burnley
2016-09-17 15:53:04,777173535987040258,brown_buzi,,FT: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham #PremierLeague
2016-09-17 15:53:04,777173534271533060,ALERTES_INFO,,Hull 1 - 4Arsenal Leicester 3 - 0Burnley Manchester City 4 - 0 Bournemouth West Brom 4 - 2 West Ham
2016-09-17 15:53:04,777173532648374272,GameYetu,,EPLFT Hull City 1 - 4 Arsenal Leicester 3 - 0 Burnley Man City 4- 0 Bournemouth West Brom 4 -2 West Ham 7:30PM Everton- Middlesbrough
2016-09-17 15:53:01,777173520258170881,EderSmartinez,,"#PremierLeague Hull 1 - 4 Arsenal, Leicester 3 - 0 Burnley, Manchester City 4 - 0 Bournemouth, West Brom 4 - 2 West Ham"
2016-09-17 15:52:54,777173490659168256,SMBurnley,,FULL-TIME: Leicester City 3-0 Burnley #lcfc #clarets
2016-09-17 15:52:53,777173489329508356,SMLeicester,,FULL-TIME: Leicester City 3-0 Burnley #lcfc #clarets
2016-09-17 15:52:51,777173481406377984,futtmundial,,FINAL: Hull City 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:52:48,777173467435241472,ScoresProLive,,Soccer #Livescore: (ENG-EPL) #LeicesterCity vs #BurnleyFC: 3-0. Match Finished ...
2016-09-17 15:52:46,777173458316890116,BoyleSports,,FT: Leicester City 3-0 Burnley Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:52:45,777173456559435776,WeAreFootballGB,,FULL TIME RESULTS: Manchester City 4-0 Bournemouth. Leicester City 3-0 Burnley. West Brom 4-2 West Ham. Hull City 1-4 Arsenal.
2016-09-17 15:52:45,777173453963202560,lnstantFoot,,#PL | Fin des matchs Hull 1-4 Arsenal Leicester 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham pic.twitter.com/LBMGC6HIIg
2016-09-17 15:52:42,777173441799675905,BPLHolland,,FULL-TIME: Hull City - Arsenal 1-4 Leicester City - Burnley 3-0 Man City - Bournemouth 4-0 WBA - West Ham 4-2
2016-09-17 15:52:41,777173436472909824,bluearmy,,It's all over! Leicester City win 3-0! #LCFC #LeiBurpic.twitter.com/QEfhE2Q2rZ
2016-09-17 15:52:41,777173436342865920,TCBsoccer,,FT scores Hull City 1-4 Arsenal Leicester City 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:52:40,777173432618348545,_BeFoot,,TERMINÉ ! Hull City 1-4 Arsenal Leicester 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham
2016-09-17 15:52:36,777173417741123584,IrishTimesSport,,English Premier League full-time: Hull 1 Arsenal 4; Leicester 3 Burnley 0; Manchester City 4 Bournemouth 0; West Brom 4 West Ham 2
2016-09-17 15:52:31,777173395901337600,DJPOLY_M,,"Premier League - LIVE! Man City cruising, Arsenal, West Brom and Leicester also ahead http://dlvr.it/MHD7wT"
2016-09-17 15:52:30,777173394001432576,90min_Football,,FT scores from the #PL: Hull 1-4 Arsenal Leicester 3-0 Burnley City 4-0 Bournemouth West Brom 4-2 West Ham Just the 18 goals in 4 games
2016-09-17 15:52:29,777173388963909633,rdub66,,I absolutely hate the clappers at Leicester City's home matches
2016-09-17 15:52:27,777173377899302916,DlRGH,,"Leicester, Man City, Liverpool, Arsenal winning, yeah we're drawing 1-1 tomorrow"
2016-09-17 15:52:24,777173368860729344,iambolar,,FT: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham #PremierLeague
2016-09-17 15:52:22,777173356424552449,Gio2chat_world,,"Final: Leicester City 3 - 0 Burnley. #Slimani(2x), #PremierLeague"
