date,id,username,polarity,text
2015-08-14 21:58:30,6.32310354597515E+017,mookiealexander,1,"@ferociousflea We normally get a ""world feed"" on NBC, but our main commentator is Arlo White, who is a Leicester City fan."
2015-08-14 21:53:13,6.32309023069577E+017,etuksmit,1,Leicester City wanna buy Gokhan Inler... Tv money is started... it is finished
2015-08-14 21:53:04,6.3230898497262E+017,westham2day,2,"Leicester City have won 25 points since the start of April 2015, which is four more than any other Premier League side #WHULEI #BPL"
2015-08-14 21:52:09,6.32308755019883E+017,ItsFoxedUp,1,"West Ham United v Leicester City preview: Team news, manager quotes, odds and more http://dlvr.it/Brl0Zq #lcfc"
2015-08-14 21:51:15,6.32308528213033E+017,haddcu,1,"@futurevilla7 And y'all lost 4-0 to MK Dons, and 5-3 to Leicester City.. Hehe I can come for united anytime I want."
2015-08-14 21:46:14,6.32307264863408E+017,kenwills01,1,West Ham United v Leicester City http://bit.ly/1J5C2GG
2015-08-14 21:46:07,6.32307238355501E+017,HalfTimeNg,1,[BBC] West Ham United v Leicester City http://dlvr.it/Brl03h
2015-08-14 21:46:06,6.32307233808712E+017,11spelers,1,West Ham United v Leicester City http://dlvr.it/Brl04g
2015-08-14 21:46:06,6.32307233309639E+017,SportsCentralNG,1,West Ham United v Leicester City http://dlvr.it/Brl1Sp
2015-08-14 21:42:25,6.32306306167276E+017,transferfan,1,West Ham United v Leicester City: Preview followed by live coverage of Saturday's Premier League game between West… http://ift.tt/1ErrG2S
2015-08-14 21:42:24,6.32306302941688E+017,westhamfootball,1,Leicester City 1967: Back in the days when over the Christmas period teams would face each other... http://bit.ly/1gI3KCL (by @mywhufc)
2015-08-14 21:39:15,6.32305506988749E+017,LeicesterVAVEL,1,Preview: West Ham United vs Leicester City - a top of the table clash? http://ift.tt/1WpZnwS #lcfcpic.twitter.com/zUs7WIDdWA
2015-08-14 21:37:34,6.32305084303458E+017,EPL_VAVEL,1,Preview: West Ham vs Leicester City - Hammers looking to make it two out of two by seeing off Foxes http://dlvr.it/BrknRj #EPL
2015-08-14 21:37:18,6.32305017412846E+017,FootballSitRep,1,West Ham United v Leicester City: Preview followed by live coverage of Saturday's Premier League game between West… http://ift.tt/1ErrG2S
2015-08-14 21:36:40,6.32304858306118E+017,lrboylin,1,BBC Sport/Football:- West Ham United v Leicester City http://ift.tt/1ErrG2S
2015-08-14 21:35:17,6.32304509004476E+017,PremierLeaque,1,[BBC] West Ham United v Leicester City http://www.bbc.co.uk/sport/0/football/33832171 …
2015-08-14 21:34:08,6.32304222214603E+017,CallMeOlalekan,1,West Ham United v Leicester City http://dlvr.it/BrkktL (Via BBC)
2015-08-14 21:34:06,6.32304213121327E+017,news4foot,1,West Ham United v Leicester City http://dlvr.it/BrklJ0
2015-08-14 21:30:53,6.32303404300247E+017,mywhufc,1,V Leicester City 1967 http://www.mywhufc.net/v-leicester-city-1967.html#.Vc5dtgqgLBE.twitter … 19 year old Brookings 2nd ever goal for #whufc in this great win for the hammers
2015-08-14 21:30:36,6.32303332539912E+017,premnewsuk,1,West Ham United v Leicester City #WestHam #LCFC http://premnews.com/story/2015/08/14/west-ham-united-v-leicester-city …
2015-08-14 21:30:09,6.32303218962367E+017,stevemattock21,1,Why the pundits have got it wrong regarding Ranieri and Leicester City - http://go.shr.lc/1LcIH8P via @Shareaholic Wonderful article on LCFC
2015-08-14 21:28:56,6.32302911574422E+017,jlmgonz,1,"BBC football: ""West Ham United v Leicester City"" http://ift.tt/1ErrG2S"
2015-08-14 21:28:48,6.32302880494604E+017,WeLinkNews,1,New post: West Ham United v Leicester City http://www.welinknews.com/west-ham-united-v-leicester-city/ …
2015-08-14 21:25:24,6.32302020750393E+017,RobconPuFc,1,Before my trial for Leicester city today... Hopefully the hard work will pay off! @LCFCpic.twitter.com/Ttxdv4ZvML
2015-08-14 21:24:20,6.32301752650494E+017,VAVEL,1,Preview: West Ham vs Leicester City - Hammers looking to make it two out of two by seeing … http://ift.tt/1JhSI4f pic.twitter.com/hVMU1pqG1j
2015-08-14 21:15:04,6.3229942107879E+017,fezyexquisite,1,Itching for us to meet Leicester City revenge mission.
2015-08-14 21:11:23,6.32298494674498E+017,DrMalcolmBourne,1,@GaryLineker ....when Leicester took over! So United v Leicester City for Champs Lge final 2017??
2015-08-14 21:09:14,6.32297955693867E+017,sammybonni,1,"Seriously, who is the head of transfers at Leicester city?"
2015-08-14 21:07:59,6.32297639963435E+017,stanleyblagg,1,David Nugent: Middlesbrough sign Leicester City striker http://www.bbc.co.uk/sport/football/33866016 …
2015-08-14 21:02:28,6.32296250830799E+017,LeicesterPink,1,#lcfc Why the pundits have got it wrong regarding Ranieri and Leicester City http://wag.so/FoxBlg
2015-08-14 21:00:48,6.32295833417945E+017,luweh_14,1,Klasemen Sementara! Team P GD Pts 1 Manchester United 2 2 6 2 Manchester City 1 3 3 3 Leicester City 1 2 3 4... http://fb.me/vOMsd7He
2015-08-14 20:57:24,6.32294974449676E+017,aaarifsetyobudi,1,Klasemen Sementara Team P GD PTS 1 Manchester United 2 2 6 2 Manchester City 1 3 3 3 Leicester City 1 2 3 4... http://fb.me/7tFsiffeZ
2015-08-14 20:53:03,6.32293880419979E+017,EPL_es,1,El West Ham recibe en Upton Park al Leicester City (previa) | http://www.benditapremier.net/west-ham-vs-leicester-city-previa/ …pic.twitter.com/hX6LRuuGRY
2015-08-14 20:51:54,6.32293590249677E+017,stanprunty,1,Ballotelli to go to Leicester City calling it now
2015-08-14 20:40:06,6.32290622649565E+017,Nuryanto_MUFC,1,Klasemen Sementara Team P GD PTS 1 Manchester United 2 2 6 2 Manchester City 1 3 3 3 Leicester City 1 2 3 4... http://fb.me/2qLCeNvAl
2015-08-14 20:40:04,6.32290616009822E+017,TweeetLeicester,1,Nugent Makes Middlesbrough Move: Nugent Makes Middlesbrough MoveVitalfootball: Leicester City: 14/08/2015 17:2... http://bit.ly/1hb2icW
2015-08-14 20:40:04,6.32290615250686E+017,TweeetLeicester,1,Ranieri Previews West Ham: Ranieri Previews West HamVitalfootball: Leicester City: 14/08/2015 17:23:00Manager ... http://bit.ly/1hb2iK2
2015-08-14 20:38:31,6.32290226208145E+017,GaminginY,1,Foxes | Latest Content | Extended Highlights: Leicester City 4 Sunderland 2 http://www.player.lcfc.com/latest-news/4b3ad2c2-8cb7-4cf2-a23e-34d6d85e2468#.Vc5Rw-9gehY.twitter …
2015-08-14 20:32:33,6.3228872274294E+017,LeicesteRRcity,1,Top leicester city fc Twitter influencers one should follow http://www.rightrelevance.com/search/influencers?query=leicester%20city%20fc&taccount=leicesterrcity&time=1439584241.08 …
2015-08-14 20:18:57,6.3228530047626E+017,Ghanasoccernet,2,Leicester City's Ghanaian defender Jeff Schlupp confident of victory over West Ham http://ghanasoccernet.com/leicester-city-defender-schlupp-confident-victory-west-ham/ …pic.twitter.com/1A6c6aXswd
2015-08-14 20:14:50,6.32284262146798E+017,ChristmasGonzo,1,@JochaDay I think all of them do because Leicester City has one
2015-08-14 20:12:58,6.32283794960093E+017,LeicesterUKrr,1,"West Ham v Leicester City: I may tinker with my team, admits Claudio Ranieri http://www.rightrelevance.com/search/articles/hero?article=bcd88644c6817121edc73a2cf70d5c2a138b600d&query=leicester%20uk&taccount=leicesterukrr …pic.twitter.com/BB6tMPQGLs"
2015-08-14 20:07:44,6.32282477113905E+017,dlAndorra,1,"David Nugent: Middlesbrough sign Leicester City striker: Nugent, who netted 20 times to help the Foxes win the... http://binged.it/1haVLPq"
2015-08-14 20:03:27,6.32281401493164E+017,MartynBCFC,1,#OnTheMove Middlesbrough have signed Striker David Nugent from Leicester City on a 3 year deal - Undisclosed fee pic.twitter.com/dLakayBCVT
2015-08-14 20:02:04,6.32281049591087E+017,wfuco,1,Saturday Premier League matches (1/2): Southampton v Everton 5:45am West Ham v Leicester City 8am Swansea v Newcastle 8am
2015-08-14 19:55:41,6.32279445567484E+017,goenchofestakar,1,Wish #Leicester City played Manchester United tonight..
2015-08-14 19:50:29,6.32278136118379E+017,GoonersGuide,1,#GGMATCH : 08-15 : #EnglishPremier : #WestHamUnited -vs- #LeicesterCity Football Betting Preview http://bit.ly/1TCgqgk
2015-08-14 19:49:30,6.32277890390884E+017,RABZGaming,0,"4-0 Victory on Leicester City!! 3 games to go, Still in the race for the Title!!"
2015-08-14 19:47:35,6.32277408377401E+017,RitaHindocha,1,@headguruteacher Indeed with Leicester City at no 3
2015-08-14 19:47:18,6.3227733721249E+017,da_penzoh,1,AFTER Leicester city (1st leg) Nothing was ever the Same!!! #mufc
2015-08-14 19:46:17,6.32277078877078E+017,4FootyFans,1,Leicester City Silver Plated Crest Ring Large #Jewellery http://bit.ly/1N83eeP pic.twitter.com/tpId9M51kU
2015-08-14 19:46:15,6.32277072031953E+017,4FootyFans,1,Leicester City Silver Plated Crest Ring Medium #Jewellery http://bit.ly/1N83dHW pic.twitter.com/neDDYhGVA5
2015-08-14 19:43:27,6.32276364381393E+017,Arsenal_212,1,David Nugent completes move to Middlesbrough from Leicester City http://www.espnfc.com/story/2562647/david-nugent-completes-move-to-middlesbrough-from-leicester …
2015-08-14 19:36:55,6.32274720440742E+017,lcfcbuzztap,1,http://espnfc.com >> David Nugent completes move to Middlesbrough from Leicester City http://buzztap.com/-flbHQ7
2015-08-14 19:35:24,6.32274340730524E+017,Soccerfanbase,1,At last Leicester City have won the race to sign Napoli midfielder Gokhan Inler according to The Guardian. #SFBfootball
2015-08-14 19:32:51,6.3227369846093E+017,BlueFoxNews,1,Gokhan Inler to Leicester City Foxes closing in on Napoli midfielder (Big News Network) http://ift.tt/1UILS9V
2015-08-14 19:32:47,6.32273682275111E+017,Lil_Bins,1,Why Leicester City were right not to sack Jamie Vardy. https://thenoisyvuvuzela.wordpress.com/2015/08/14/leicester-city-were-right-not-to-sack-jamie-vardy/ …
2015-08-14 19:30:28,6.32273097203261E+017,kamalanant,2,All set #Leicester — feeling fantastic at Leicester City Centre http://fb.me/3oByquj3f
2015-08-14 19:18:42,6.32270136787886E+017,WestHamMagazine,1,#ForeverWestHam West Ham vs Leicester City preview. How will the Hammers line up? http://tinyurl.com/p7chehg
2015-08-14 19:18:42,6.32270136364286E+017,WestHam_News,1,West Ham vs Leicester City preview. How will the Hammers line up? http://bit.ly/1haOj71 #whufc #westham
2015-08-14 19:18:42,6.3227013592386E+017,KingsLynnIrons,1,#ForeverWestHam West Ham vs Leicester City preview. How will the Hammers line up? http://tinyurl.com/p7chehg
2015-08-14 19:18:42,6.32270135655428E+017,CharlottePakes,1,#ForeverWestHam West Ham vs Leicester City preview. How will the Hammers line up? http://tinyurl.com/p7chehg
2015-08-14 19:18:41,6.32270132161593E+017,Forever_WestHam,1,West Ham vs Leicester City preview. How will the Hammers line up?: West Ham will be hoping to kick off their h... http://bit.ly/1TCUpsx
2015-08-14 19:15:17,6.32269279673623E+017,MikeyT_LE4,1,@nuge101235 all the best for the future and thank you for all your hard work at Leicester City. You will be missed.
2015-08-14 19:14:13,6.32269008843219E+017,IanJKendall,2,Leicester City come to Gigg Lane ... In cup game. Didn't know I knew so many foxes fans !!! Full house I think #foxestobeshakenbyshakers
2015-08-14 19:14:00,6.32268954950496E+017,LeicesterUKrr,1,West Ham v Leicester City – classic match: Do you remember only win at Upton Park in 48 years? http://www.rightrelevance.com/search/articles/hero?article=7c4d79670b7424222077b3ef10bd08368565031e&query=leicester%20uk&taccount=leicesterukrr …pic.twitter.com/eBV0qvbs9R
2015-08-14 19:12:12,6.32268499994477E+017,sassaleh,1,Leicester City boss Claudio Ranieri targets new midfielder http://dailym.ai/1LaMaSq @MailSport
2015-08-14 19:07:32,6.32267326025429E+017,dlAndorra,1,"David Nugent: Middlesbrough sign Leicester City striker: Nugent, who netted 20 times to help the Foxes win the... http://binged.it/1TCSwMt"
2015-08-14 19:00:18,6.32265509153583E+017,dfs_global,1,READ | Ranieri’s simplicity the key to Leicester City’s season opening victory | http://bit.ly/1HLlcvQ | #LCFCpic.twitter.com/VmO3X4S91E
