date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-09-17 15:54:30,philjjd,,0,0,0,"So City, Arsenal and WBA all win by scoring four goals. Champions Leicester only manage 3. Poor show ;-) #bbcfootball",,,#bbcfootball,777173896768487425,https://twitter.com/philjjd/status/777173896768487425
2016-09-17 15:54:30,Duidang13,,0,0,0,"Finally a win for the Champions Leicester City. Congrats to the new signing Slimani for the brace, hope the run continues",,,,777173894419451904,https://twitter.com/Duidang13/status/777173894419451904
2016-09-17 15:54:29,goalsbug,,0,0,0,"FULL-TIME BPL SCORES: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth West Brom 4-2 West Ham Leicester 3-0 Burnley",,,,777173893010198529,https://twitter.com/goalsbug/status/777173893010198529
2016-09-17 15:54:29,TifoFootball_,,0,0,0,"FT Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham",,,,777173889285754880,https://twitter.com/TifoFootball_/status/777173889285754880
2016-09-17 15:54:25,Betfair,,0,0,1,"Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham #PremierLeaguepic.twitter.com/aLErrBj8Pf",,,#PremierLeaguepic,777173876077957120,https://twitter.com/Betfair/status/777173876077957120
2016-09-17 15:54:24,ToqueSports,,0,0,3,"VOLVIO EL CAMPEON! Leicester City vencio 3-0 al Burnley en el King Power Stadium con doblete de Islam Slimani. pic.twitter.com/icZEfSwj1s",,,,777173871116058625,https://twitter.com/ToqueSports/status/777173871116058625
2016-09-17 15:54:22,138BET,,0,0,1,"FT in the Premier League: Man City 4-0 Bournemouth Leicester City 3-0 Burnley West Brom 4-2 West Ham Hull City 1-4 Arsenal",,,,777173861540458496,https://twitter.com/138BET/status/777173861540458496
2016-09-17 15:54:22,Goals_Premier,Goals_Premier,1,1,0,"Final whistle!! 3-0 #LeicesterCity #Burnley",,,#LeicesterCity #Burnley,777173860378697728,https://twitter.com/Goals_Premier/status/777173860378697728
2016-09-17 15:54:19,FPL_Guidance,,0,1,0,"Full-time #PL scores Hull 1-4 Arsenal West Brom 4-2 West Ham Man City 4-0 Bournemouth Leicester 3-0 Burnley",,,#PL,777173848252907520,https://twitter.com/FPL_Guidance/status/777173848252907520
2016-09-17 15:54:14,FT_Total,,0,3,0,"FINALES #PL: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth West Brom 4-2 West Ham Leicester 3-0 Burnley",,,#PL,777173829458227201,https://twitter.com/FT_Total/status/777173829458227201
2016-09-17 15:54:13,EDH_Deportes,,0,0,1,"#LigaPremier Finalizados: Hull City 1-4 Arsenal Leicester City 3-0 Burnley Manchester City 4-0 Bournemouth West Bromwich 4-2 West Ham",,,#LigaPremier,777173823300993029,https://twitter.com/EDH_Deportes/status/777173823300993029
2016-09-17 15:54:12,jideyusuf,,0,0,0,"#bbcfootball _It's a brilliant season with great games! #LeicesterCity is no fluke! #Wenger is worthy of the trust of #Arsenal _let's play!",,,#bbcfootball #LeicesterCity #Wenger #Arsenal,777173820826390528,https://twitter.com/jideyusuf/status/777173820826390528
2016-09-17 15:54:11,marathonbet,,0,2,2,"FULL-TIME in #PL: Leicester 3-0 Burnley Hull 1-4 Arsenal Man City 4-0 B'mouth West Brom 4-2 West Ham pic.twitter.com/1yADEUczl2",,,#PL,777173815440834560,https://twitter.com/marathonbet/status/777173815440834560
2016-09-17 15:54:09,bettingslip,bettingslip,0,1,0,"We just need an Everton win for our accumulator to come in! Arsenal Man City Leicester Everton https://twitter.com/bettingslip/status/777117864880996352 …",,,,777173807836565504,https://twitter.com/bettingslip/status/777173807836565504
2016-09-17 15:54:05,UtdSA,,0,0,0,"FT - Leicester City 3-0 Burnley (ESPN) http://ift.tt/1xdmUCk #clarets #PL",,,#clarets #PL,777173791311003648,https://twitter.com/UtdSA/status/777173791311003648
2016-09-17 15:54:04,Power987Sport,,0,0,0,"#EPL FT: Leicester 3-0 Burnley West Brom 4 - 2 West Ham Hull 1-4 Arsenal Man City 4-0 Bournemouth",,,#EPL,777173786600828928,https://twitter.com/Power987Sport/status/777173786600828928
2016-09-17 15:54:03,FPL_MY,,0,0,2,"FT. Leicester City 3 - 0 Burnley Gol: Slimani 2x, Mee (gol Sendiri) Assist: Fuchs, Vardy",,,,777173780242259968,https://twitter.com/FPL_MY/status/777173780242259968
2016-09-17 15:53:59,challystickler,,0,0,1,"#Sportschemba #Epl2016/17 #FullTime Manchester City 4-0 Bournemouth Arsenal Fc 4-1 Hull city Leicester 3-0 Burnely West brom 4-2 West Ham",,,#Sportschemba #Epl2016 #FullTime,777173765927174144,https://twitter.com/challystickler/status/777173765927174144
2016-09-17 15:53:56,EWNsport,,0,0,2,"#EPL FT: Hull 1-4 Arsenal, Leicester 3-0 Burnley, Man City 4-0 Bournemouth, West Brom 4-2 West Ham.",,,#EPL,777173754443071488,https://twitter.com/EWNsport/status/777173754443071488
2016-09-17 15:53:55,bwin,,0,1,0,"Premier League FT: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham #BPL",,,#BPL,777173747090460674,https://twitter.com/bwin/status/777173747090460674
2016-09-17 15:53:55,IrishSunSport,,0,0,0,"FULL TIME: Hull 1-4 Arsenal Manchester City 4-0 Bournemouth Leicester 3-0 Burnley West Brom 4-2 West Ham",,,,777173746838896641,https://twitter.com/IrishSunSport/status/777173746838896641
2016-09-17 15:53:54,deejayfaremi,,0,3,0,"#PL FULL TIME: Hull 1-4 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham",,,#PL,777173745429544960,https://twitter.com/deejayfaremi/status/777173745429544960
2016-09-17 15:53:54,JoniLlata93,,0,0,0,"Finales: Man City 4-0 Bournemouth Leicester 3-0 Burnley Hull 1-4 Arsenal West Brom 4-2 West Ham #PremierLeague",,,#PremierLeague,777173743638552576,https://twitter.com/JoniLlata93/status/777173743638552576
2016-09-17 15:53:53,FDM191,,0,3,0,"FULL TIME: Hull 1-4 Arsenal Man City 4-0 Bournemouth Leicester 3-0 Burnley West Brom 4-2 West Ham",,,,777173741948112896,https://twitter.com/FDM191/status/777173741948112896
2016-09-17 15:53:51,OmnisportNews,,0,0,0,"FT in the #PremierLeague: Hull 1-3 Arsenal Leicester 3-0 Burnley Man City 4-0 Bournemouth West Brom 4-2 West Ham pic.twitter.com/vz0qSiDGPR",,,#PremierLeague,777173729998737408,https://twitter.com/OmnisportNews/status/777173729998737408
2016-09-17 15:53:49,Sbn_ZA,,0,3,1,"#PL Results Hull City 1-4 Arsenal Leicester City 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham",,,#PL,777173722897735680,https://twitter.com/Sbn_ZA/status/777173722897735680
2016-09-17 15:53:48,101greatgoals,,1,14,14,"FULL-TIME #PL SCORES: Hull City 1-4 Arsenal Manchester City 4-0 Bournemouth West Brom 4-2 West Ham Leicester 3-0 Burnley",,,#PL,777173717751308288,https://twitter.com/101greatgoals/status/777173717751308288
2016-09-17 15:53:48,StringerSport,,1,20,80,"The city of Leicester has a new hero #SlimaniDebutpic.twitter.com/hd9SYJaGAL",,,#SlimaniDebutpic,777173717516509184,https://twitter.com/StringerSport/status/777173717516509184
2016-09-17 15:53:47,Box2BoxBola,,0,4,0,"Full Time: Hull 1-4 Arsenal Leicester 3-0 Burnley Manchester City 4-0 Bournemouth West Brom 4-2 West Ham",,,,777173715184259073,https://twitter.com/Box2BoxBola/status/777173715184259073
2016-09-17 15:53:45,RTEsoccer,,0,0,1,"Premier League results: Hull 1-4 Arsenal, Leicester 3-0 Burnley, Man City 4-0 Bournemouth, West Brom 4-2 West Ham #rtesoccer",,,#rtesoccer,777173708456820736,https://twitter.com/RTEsoccer/status/777173708456820736
2016-09-17 15:53:45,ZlatanSir,,0,1,0,"#PremierLeague | FINAL: Hull City 1-4 Arsenal Man City 4-0 Bournemouth Albion 4-2 West Ham Leicester 3-0 Burnley",,,#PremierLeague,777173706720370688,https://twitter.com/ZlatanSir/status/777173706720370688
