date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-04-01 15:57:09,vialee78,TheBluesTalk,0,0,0,"Yes Leicester City. We lost to Palace at home last season.",,,,848202584120807425,https://twitter.com/vialee78/status/848202584120807425
2017-04-01 15:56:44,BelgianLeon,,0,0,0,"Leicester City 2 Stoke City 0: Ndidi, Vardy smash Shakespeare into the record books via @Onefootball. Read it here: http://1.ftb.al/zNTc/zq1aF33FZB",,@Onefootball,,848202478067863552,https://twitter.com/BelgianLeon/status/848202478067863552
2017-04-01 15:56:39,lcfcbuzztap,,0,0,0,"espnfc .com >> Leicester City 2-0 Stoke City http://buzztap.com/-T9QsaP",,,,848202457129857025,https://twitter.com/lcfcbuzztap/status/848202457129857025
2017-04-01 15:56:34,Scores24_7_365,,0,0,0,"EPL : FINAL: Leicester City shutouts Stoke City 2-0. Shots (on goal) LEI: 23 (10) SC: 10 (2) Possession LEI: 48% SC: 52%",,,,848202435973853184,https://twitter.com/Scores24_7_365/status/848202435973853184
2017-04-01 15:56:22,futbolerosof,,0,2,1,"- Chelsea 1-2 Crystal Palace. - Manchester United 0-0 West Brom. - Leicester City 2-0 Stoke City. - Burnley 0-2 Tottenham. Premier League. pic.twitter.com/7fYNwOtIvY",,,,848202386812190720,https://twitter.com/futbolerosof/status/848202386812190720
2017-04-01 15:56:22,enitanpopoola,,0,0,0,"I wonder how Ranieri will be feeling watching the Leicester City players win games.",,,,848202385717637121,https://twitter.com/enitanpopoola/status/848202385717637121
2017-04-01 15:56:20,thesackrace,OptaJoe,0,0,1,"Another day, another win for Leicester City boss Craig Shakespeare! #LCFC #Routinehttps://twitter.com/OptaJoe/status/848201909181743104 …",,,#LCFC #Routinehttps,848202378587381760,https://twitter.com/thesackrace/status/848202378587381760
2017-04-01 15:56:09,Power987Sport,,1,0,0,"#PL FT: Watford 1-0 Sunderland Leicester City 2-0 Stoke City Man Utd 0-0 West Brom Burnley 0 - 2 Tottenham Hotspur Hull City 1-2 West Ham",,,#PL,848202334240899072,https://twitter.com/Power987Sport/status/848202334240899072
2017-04-01 15:55:56,JRSidwell,,0,0,0,"We're Leicester city, we win every week",,,,848202277865361412,https://twitter.com/JRSidwell/status/848202277865361412
2017-04-01 15:55:54,TerenceMalick1,,0,0,0,"Leicester City 2-0 Stoke City // Jamie Vardy Goal // 01 04 2017: http://youtu.be/HHg-dg_QBJE?a via @YouTube",,@YouTube,,848202269397045248,https://twitter.com/TerenceMalick1/status/848202269397045248
2017-04-01 15:55:32,karimroni,,0,0,0,"regarde Leicester City vs Stoke City Live Stream",,,,848202174987481088,https://twitter.com/karimroni/status/848202174987481088
2017-04-01 15:55:23,VivamosDeportes,,0,0,0,"#PremierLeague | FINAL •Leicester City 2-0 Stoke City •Manchester United 0-0 West Bromwich •Watford 1-0 Sunderland",,,#PremierLeague,848202138421522432,https://twitter.com/VivamosDeportes/status/848202138421522432
2017-04-01 15:55:18,NairaLearn_TV,,0,4,2,"Leicester City since Ranieri's got the boot. 5 games 5 wins 3-1 3-1 2-0 2-3 2-0 Apparently, the decision of the season.",,,,848202117018005505,https://twitter.com/NairaLearn_TV/status/848202117018005505
2017-04-01 15:55:15,RadioCadenaUno,,0,0,0,"#PremierLeague | Fecha 30 | ¡Final del partido! Leicester 2 - 0 Stoke City Manchester United 0 - 0 West Bromwich Watford 1 - 0 Sunderland",,,#PremierLeague,848202107824033792,https://twitter.com/RadioCadenaUno/status/848202107824033792
2017-04-01 15:55:12,MailSport,,0,5,5,"FULL TIME: Leicester City 2-0 Stoke City, Watford 1-0 Sunderland, Burnley 0-2 Spurs pic.twitter.com/fkOioFw5ht",,,,848202092514881537,https://twitter.com/MailSport/status/848202092514881537
2017-04-01 15:55:08,T_Sello,,0,0,0,"RT "" @BBCRLSport: That's Jamie Vardy's fourth goal in his last six appearances for Leicester City. He's having a party!""",,@BBCRLSport,,848202076165472256,https://twitter.com/T_Sello/status/848202076165472256
2017-04-01 15:55:07,johnrzb,,0,0,0,"FT #PremierLeague Man United 0-0 West Brom Leicester 2-0 Stoke City Watford 1-0 Sunderland Chelsea 1-2 Palace Burnley 0-2 Tottenham",,,#PremierLeague,848202070855385088,https://twitter.com/johnrzb/status/848202070855385088
2017-04-01 15:54:52,LigaBwn,,0,0,0,"FINAL St. Polten 1 - 1 Rapid Viena LEICESTER CITY 2 - 0 Stoke City Manchester United 0 - 0 West Bromwich WATFORD 1 - 0 Sunderland",,,,848202011300515840,https://twitter.com/LigaBwn/status/848202011300515840
2017-04-01 15:54:51,TheElitistSport,,0,0,0,"Premier League - Leicester City 2 (Ndidi, Vardy) Stoke City 0 #MoonSoccer13",,,#MoonSoccer13,848202003167707137,https://twitter.com/TheElitistSport/status/848202003167707137
2017-04-01 15:54:51,kevina364,,0,0,0,"Premier League - Leicester City 2 (Ndidi, Vardy) Stoke City 0 #MoonSoccer13",,,#MoonSoccer13,848202003062849539,https://twitter.com/kevina364/status/848202003062849539
2017-04-01 15:54:46,pgillett2017,,0,0,0,"Great to see that Leicester City have won again making it 5 wins a row (including CL) & 4 out of 4 in PL under Craig Shakespeare!",,,,848201985228754948,https://twitter.com/pgillett2017/status/848201985228754948
2017-04-01 15:54:37,domferretti11,domferretti11,0,0,0,"ENGLAND 5u LIVERPOOL OV 2.5 (-130) 3u CHELSEA -1.5 (-110) 3u LEICESTER CITY ML (EV) 2u SOUTHAMPTON OV 2.5 (-130) 5-3-1 (+13.55u)",,,,848201948071329794,https://twitter.com/domferretti11/status/848201948071329794
2017-04-01 15:54:37,FriskyBeard,,0,1,1,"Leicester City are the perfect example of dropping someone who gave you everything you have because it's in your best interest to do so.",,,,848201946255290368,https://twitter.com/FriskyBeard/status/848201946255290368
2017-04-01 15:54:28,MarkgLcfc,,1,0,4,"Well done Leicester city. Another valuable 3 points. 2 more wins should secure premier league football again next season. UP THE CITY #LCFC",,,#LCFC,848201908363952128,https://twitter.com/MarkgLcfc/status/848201908363952128
2017-04-01 15:54:28,Football__Tweet,,5,72,165,"Craig Shakespeare as Leicester City manager: Games: 5 Wins: 5 Goals: 13 pic.twitter.com/Iix9Xfjm64",,,,848201906904236034,https://twitter.com/Football__Tweet/status/848201906904236034
2017-04-01 15:54:18,fotomac,,0,0,0,"(MS): Leicester City-Stoke City 2-0 http://www.fotomac.com.tr/canli-skor/canli-mac?Id=2252476 …",,,,848201868736122882,https://twitter.com/fotomac/status/848201868736122882
2017-04-01 15:54:18,kkweks,,0,0,0,"The Shakespeare guy really come change Leicester City demma mentality.",,,,848201867071016966,https://twitter.com/kkweks/status/848201867071016966
2017-04-01 15:54:07,How_WatMH,,0,0,0,"Leicester City can still pass 19 games unbeaten team",,,,848201820434575365,https://twitter.com/How_WatMH/status/848201820434575365
2017-04-01 15:54:07,EricPhung_tweet,,0,0,0,"Check out my new blog post - https://goo.gl/jB0E1M #liverpoolfc #COYS #trump #Quantumcomputing #leicestercity #LCFC",,,#liverpoolfc #COYS #trump #Quantumcomputing #leicestercity #LCFC,848201820078059520,https://twitter.com/EricPhung_tweet/status/848201820078059520
2017-04-01 15:54:07,drozz_tt,,0,1,1,"Leicester City players deserve a million endless insults Bru",,,,848201819566346240,https://twitter.com/drozz_tt/status/848201819566346240
2017-04-01 15:54:05,Freddy13Perez,,0,0,0,"LeicesterCity 2-0 StokeCity, Final.",,,,848201813383884801,https://twitter.com/Freddy13Perez/status/848201813383884801
2017-04-01 15:54:02,rfutbol,,0,0,0,"Leicester 2-0 Stoke City, FINAL #Leicester #StokeCity #PremierLeague",,,#Leicester #StokeCity #PremierLeague,848201799815376896,https://twitter.com/rfutbol/status/848201799815376896
2017-04-01 15:53:43,TaineJones,,0,0,2,"Leicester city on a run , back to there best what a team",,,,848201719473479680,https://twitter.com/TaineJones/status/848201719473479680
2017-04-01 15:53:39,AO_Sports,,0,0,0,"90' Live score: #LeicesterCity 2-0 #StokeCity (English Premier League) http://english.ahram.org.eg/News/262017.aspx …",,,#LeicesterCity #StokeCity,848201701253423104,https://twitter.com/AO_Sports/status/848201701253423104
2017-04-01 15:53:36,SBOBET,,0,1,0,"FULL TIME: Leicester City 2-0 Stoke City 25' Ndidi 47' Vardy Check out http://goo.gl/INX24U for more #PL matches schedules. #LEISTK",,,#PL #LEISTK,848201689488277505,https://twitter.com/SBOBET/status/848201689488277505
2017-04-01 15:53:34,JoshuaAsomani,,0,0,0,"Leicester City is doing well after sacking their coach #PL",,,#PL,848201681359818752,https://twitter.com/JoshuaAsomani/status/848201681359818752
2017-04-01 15:53:32,number8buser,vinnyqpr,0,0,0,"Leicester City proving they were correct to part with their manager, however badly the players went about it.",,,,848201671704498177,https://twitter.com/number8buser/status/848201671704498177
2017-04-01 15:53:21,SuperSportBlitz,,0,13,6,"Goals from Wilfred Ndidi & Jamie Vardy guided Leicester City to a 2-0 win at home to Stoke City #SSFootball",,,#SSFootball,848201626578018304,https://twitter.com/SuperSportBlitz/status/848201626578018304
2017-04-01 15:53:17,EPL0516,,0,0,0,"FT Leicester 2-0 Stoke City #LEISTK",,,#LEISTK,848201611730075648,https://twitter.com/EPL0516/status/848201611730075648
2017-04-01 15:53:11,paniekvoetbal,,0,0,0,"Eindstand Leicester City - Stoke City: 2-0 #leistk #premierleague",,,#leistk #premierleague,848201584987320320,https://twitter.com/paniekvoetbal/status/848201584987320320
2017-04-01 15:53:06,dy158,SkySportsStatto,0,0,0,"Decent list to be in. #LeicesterCity #LCFChttps://twitter.com/SkySportsStatto/status/848201384168230913 …",,,#LeicesterCity #LCFChttps,848201564627943424,https://twitter.com/dy158/status/848201564627943424
2017-04-01 15:52:58,lhenry019,,0,0,0,"FT EPL scores: Watford 1, Sunderland 0. Leicester City 2, Stoke 0. #EPL",,,#EPL,848201529207271425,https://twitter.com/lhenry019/status/848201529207271425
2017-04-01 15:52:51,Le_Parisien76,,0,0,1,"C'est Terminé. Leicester City - Stoke City",,,,848201500409155587,https://twitter.com/Le_Parisien76/status/848201500409155587
2017-04-01 15:52:42,theKingScores,,0,0,0,"FINAL RESULT 2-0 #LCFC vs #SCFC, #EPL #LeicesterCity #StokeCity, http://bit.ly/2jE1Dl5 pic.twitter.com/Ps7hpoptZD",,,#LCFC #SCFC #EPL #LeicesterCity #StokeCity,848201462559772673,https://twitter.com/theKingScores/status/848201462559772673
2017-04-01 15:52:36,MarkgLcfc,,0,0,7,"We're Leicester city, we win every week #LCFC",,,#LCFC,848201440468357122,https://twitter.com/MarkgLcfc/status/848201440468357122
2017-04-01 15:52:30,PremierShowIT,,1,0,0,"FULL TIME Leicester 2-0 Stoke City (25' Ndidi, 47' Vardy) #LEISTK",,,#LEISTK,848201414555906049,https://twitter.com/PremierShowIT/status/848201414555906049
2017-04-01 15:52:28,LCFC_Indonesia,,0,0,0,"Full-time: Leicester City 2-0 Stoke City #LeiStopic.twitter.com/RmXf1eKIi6",,,#LeiStopic,848201403747115012,https://twitter.com/LCFC_Indonesia/status/848201403747115012
2017-04-01 15:52:24,SuperSportBlitz,,0,15,9,"#PL – Result: Leicester City 2-0 Stoke City #SSFootball",,,#PL #SSFootball,848201388068925440,https://twitter.com/SuperSportBlitz/status/848201388068925440
2017-04-01 15:52:10,FPL_MY,,0,2,2,"FT. Leicester City 2 - 0 Stoke City Penjaring: Ndidi, Vardy Assist: Simpson 2x",,,,848201330434883584,https://twitter.com/FPL_MY/status/848201330434883584
2017-04-01 15:52:06,SMStoke,,0,0,0,"FULL-TIME: Leicester City 2-0 Stoke City #lcfc #scfc",,,#lcfc #scfc,848201314144313344,https://twitter.com/SMStoke/status/848201314144313344
2017-04-01 15:52:06,SMLeicester,,0,0,0,"FULL-TIME: Leicester City 2-0 Stoke City #lcfc #scfc",,,#lcfc #scfc,848201312961523713,https://twitter.com/SMLeicester/status/848201312961523713
2017-04-01 15:51:53,LCFC,,21,336,680,"Full-time: Leicester City 2-0 Stoke City #LeiStopic.twitter.com/4O9ce2RU0j",,,#LeiStopic,848201256615251968,https://twitter.com/LCFC/status/848201256615251968
2017-04-01 15:51:42,LiveLCFC,,0,7,24,"FULL-TIME! Leicester City 2-0 Stoke Ndidi and Vardy make it four Premier League wins on the bounce for #LCFC. http://www.leicestermercury.co.uk/leicester-city-v-stoke-8211-premier-league-live-team-news-score-goals-from-king-power-stadium/story-30242961-detail/story.html …pic.twitter.com/xHiXdVRR8g",,,#LCFC,848201212759506944,https://twitter.com/LiveLCFC/status/848201212759506944
2017-04-01 15:51:26,BBCRLSport,,2,2,32,"Yet another win for Leicester City There's a quarter of the season left - how high can the Foxes finish in the Premier League? pic.twitter.com/hZXP916hy6",,,,848201144463757312,https://twitter.com/BBCRLSport/status/848201144463757312
2017-04-01 15:51:23,abdnormal,,0,0,1,"Leicester city: we shall never lose again !",,,,848201132178624514,https://twitter.com/abdnormal/status/848201132178624514
2017-04-01 15:46:49,LiverpoolFF,,2,22,107,"Since losing to Leicester: 3 wins & 1 draw from Arsenal, Man City, Burnley and Everton.",,,,848199983971127297,https://twitter.com/LiverpoolFF/status/848199983971127297
2017-04-01 15:45:37,BlueFoxNews,,0,0,0,"Flares let off in city centre pub ahead of LCFC v Stoke match (Leicester Mercury) http://ift.tt/2mYHpZC",,,,848199680362205185,https://twitter.com/BlueFoxNews/status/848199680362205185
2017-04-01 15:45:00,Fresh__News,,0,0,1,"#LIVE Menit'87: Manchester United 0-0 West Brom | Chelsea 1-2 Crystal Palace | Leicester 2-0 Stoke City | Burnley 0-1 Tottenham",,,#LIVE,848199526120775680,https://twitter.com/Fresh__News/status/848199526120775680
2017-04-01 15:42:40,PrimeArepo,colinmcenroe,0,0,0,"Leicester City #EPL 5000-1",,,#EPL,848198940088553472,https://twitter.com/PrimeArepo/status/848198940088553472
2017-04-01 15:42:16,Eddie11stats,,0,0,0,"Leicester city after they sacked Claudio WWWW Arsenal after they sacked... errr never mind!!!",,,,848198838598877185,https://twitter.com/Eddie11stats/status/848198838598877185
2017-04-01 15:38:09,omarcr71,,0,0,0,"leicester city 3 vs stk 0: estoy viendo Leicester vs Stoke",,,,848197802224123904,https://twitter.com/omarcr71/status/848197802224123904
2017-04-01 15:37:04,PlaySports_mx,,0,0,0,"80' @LCFC (Leicester City) 2-0 @stokecity #PremierLeague",,@LCFC @stokecity,#PremierLeague,848197530563129346,https://twitter.com/PlaySports_mx/status/848197530563129346
2017-04-01 15:36:02,TheOlutee,,0,0,0,"Retweeted OptaJoe ( @OptaJoe): 1 - Leicester City have lost just one of their five previous Premier League games... http://fb.me/8gtZbjxcr",,@OptaJoe,,848197269585375232,https://twitter.com/TheOlutee/status/848197269585375232
2017-04-01 15:35:52,NJR_Yuna,,0,0,0,"Leicester vs stoke city #win",,,#win,848197229185839104,https://twitter.com/NJR_Yuna/status/848197229185839104
2017-04-01 15:33:32,LadyGooner8,,1,1,4,"Leicester City is back on drugs.. that what it is.. still feel bad for the old man Ranieri!",,,,848196640515215360,https://twitter.com/LadyGooner8/status/848196640515215360
2017-04-01 15:32:53,ThapeloMan,,0,1,0,"Its incredible how Leicester City is fairing like sans Claudio Ranieri, these players ain't loyal...",,,,848196475247099904,https://twitter.com/ThapeloMan/status/848196475247099904
2017-04-01 15:32:06,fotomac,,0,0,1,"GOL: Leicester City-Stoke City 2-0 (47dk Jamie Vardy)http://www.fotomac.com.tr/canli-skor/canli-mac?Id=2252476 …",,,,848196278416805889,https://twitter.com/fotomac/status/848196278416805889
2017-04-01 15:31:36,Yoursportsnews1,,0,0,0,"Leicester City 1-0 Stoke City at halftime. (ESPN) Leicester City #YSNpic.twitter.com/fvXFNO3Yc9",,,#YSNpic,848196154106019840,https://twitter.com/Yoursportsnews1/status/848196154106019840
2017-04-01 15:31:19,TrendsLagos,,0,0,0,"Leicester City, @lcfc is now trending in #Lagos https://www.trendsmap.com/r/NG_LAG_utpshc pic.twitter.com/GwpEukkvFt",,@lcfc,#Lagos,848196083092160513,https://twitter.com/TrendsLagos/status/848196083092160513
2017-04-01 15:30:56,adttaxis,,0,0,0,"Leicester City News Leicester charity gets increase in calls after moving Rio... http://ow.ly/kdoN50azENL",,,,848195986279333888,https://twitter.com/adttaxis/status/848195986279333888
2017-04-01 15:30:09,LewisLew10,,0,0,0,"Crystal Palace and Leicester City been revolutionised under Allardyce and Shakespeare",,,,848195790359154689,https://twitter.com/LewisLew10/status/848195790359154689
2017-04-01 15:30:01,christianvnfifa,,0,0,0,"BREAKING NEWS: LEICESTER CITY WIN THE CHAMPIONS LEAGUE (The Telegraph)",,,,848195757014384641,https://twitter.com/christianvnfifa/status/848195757014384641
2017-04-01 15:29:42,freebooks4udude,,0,0,0,"Watch Live Stream : #leicestercity vs #StokeCity http://goo.gl/3CbC0C #LEISTK #stoke2leicesterpic.twitter.com/XL58tsY0Jn",,,#leicestercity #StokeCity #LEISTK #stoke2leicesterpic,848195677389824000,https://twitter.com/freebooks4udude/status/848195677389824000
2017-04-01 15:29:32,chrissy_last,,0,0,1,"This resurgence in #vardy makes me think he stopped playing for #Ranieri and probably had a big influence on the others #leicestercity",,,#vardy #Ranieri #leicestercity,848195634826010624,https://twitter.com/chrissy_last/status/848195634826010624
2017-04-01 15:26:32,fgarcia111,,0,0,0,"SÁBADO 01/04/2017 2/2: Leicester vs Stoke City; Hull City vs West Ham; Chelsea vs Crystal Palace; Burnley vs Tottenham. #PremierLeague J30",,,#PremierLeague,848194877837987841,https://twitter.com/fgarcia111/status/848194877837987841
2017-04-01 15:26:24,johneh_official,,0,0,0,"2 contenders for goal of the season #OneTeam #onematch #leicestercity #LEISTK",,,#OneTeam #onematch #leicestercity #LEISTK,848194844547829763,https://twitter.com/johneh_official/status/848194844547829763
2017-04-01 15:25:10,chrisngwodo,,1,5,3,"Hard to shake the feeling that Leicester City players downed tools&got Ranieri fired. Where was all this energy earlier in the season?",,,,848194535662505989,https://twitter.com/chrisngwodo/status/848194535662505989
2017-04-01 15:25:07,BaldyEchoes,,0,0,0,"Stoke fans let some flares off at Yates in Leicester City centre. They're the only fireworks they'll see today that aren't Blue @LCFC #LTID",,@LCFC,#LTID,848194522567856128,https://twitter.com/BaldyEchoes/status/848194522567856128
2017-04-01 15:25:07,UtdSA,,0,0,0,"Leicester City 1-0 Stoke City at halftime. (ESPN) http://ift.tt/1NKZUVZ #LCFC #PL",,,#LCFC #PL,848194522085560321,https://twitter.com/UtdSA/status/848194522085560321
2017-04-01 15:22:10,In_gene_year,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W",,,,848193778775183360,https://twitter.com/In_gene_year/status/848193778775183360
2017-04-01 15:22:07,CoHNDRPC,,0,0,0,"Athletico Madrid should underestimate Leicester City at their own peril. #ChampionsLeague",,,#ChampionsLeague,848193769505775616,https://twitter.com/CoHNDRPC/status/848193769505775616
2017-04-01 15:20:56,hf_jarrett,kkfla737,1,0,0,"One thing is certain: If they take care of business, Leicester City won't be relegated to the bottom 3.",,,,848193468388323329,https://twitter.com/hf_jarrett/status/848193468388323329
2017-04-01 15:19:55,BoscoJl65,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W #Soccer",,,#Soccer,848193212472799236,https://twitter.com/BoscoJl65/status/848193212472799236
2017-04-01 15:19:31,camibeth33,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W #Soccer",,,#Soccer,848193111423668230,https://twitter.com/camibeth33/status/848193111423668230
2017-04-01 15:19:24,lrboylin,,0,0,0,"ESPN:- Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W",,,,848193083137298432,https://twitter.com/lrboylin/status/848193083137298432
2017-04-01 15:19:16,MicheleGerren,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) pic.twitter.com/X9AhhbrLcJ",,,,848193049549262849,https://twitter.com/MicheleGerren/status/848193049549262849
2017-04-01 15:19:02,maliktaymur,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W #Soccer",,,#Soccer,848192989511995392,https://twitter.com/maliktaymur/status/848192989511995392
2017-04-01 15:18:26,nickafkas,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W #Soccer",,,#Soccer,848192840425508864,https://twitter.com/nickafkas/status/848192840425508864
2017-04-01 15:18:24,Otunbaslim_9ja,,0,0,0,"Leicester city ain't going down",,,,848192830078144513,https://twitter.com/Otunbaslim_9ja/status/848192830078144513
2017-04-01 15:18:18,_alandsamuel_,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W",,,,848192805130448896,https://twitter.com/_alandsamuel_/status/848192805130448896
2017-04-01 15:18:17,Jack_Holitza,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W",,,,848192804065030144,https://twitter.com/Jack_Holitza/status/848192804065030144
2017-04-01 15:18:13,aaronsidwell,,1,0,9,"Pitch side with the chief! @rushtonaiter #kingpowerstadium #leicestercity https://www.instagram.com/p/BSWPSTHAopV/",,@rushtonaiter,#kingpowerstadium #leicestercity,848192787157798912,https://twitter.com/aaronsidwell/status/848192787157798912
2017-04-01 15:18:08,georgegallagher,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W",,,,848192765896912896,https://twitter.com/georgegallagher/status/848192765896912896
2017-04-01 15:17:33,iammrbrams,,0,0,0,"The second Goal From Vardy #leicestercity #PremierLeague #Premierleague #EPL #epl http:http://bit.ly/2omESc7 pic.twitter.com/l371nvm1Qd",,,#leicestercity #PremierLeague #Premierleague #EPL #epl,848192618811072512,https://twitter.com/iammrbrams/status/848192618811072512
2017-04-01 15:17:26,ahmadRMusa,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) … http://gistech.co",,,,848192587160801281,https://twitter.com/ahmadRMusa/status/848192587160801281
2017-04-01 15:17:21,CelticCanada,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W #Soccer",,,#Soccer,848192565941817345,https://twitter.com/CelticCanada/status/848192565941817345
2017-04-01 15:17:15,tis4tom,,0,0,0,"#ff: Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W",,,#ff,848192540876693505,https://twitter.com/tis4tom/status/848192540876693505
2017-04-01 15:17:13,bu3gall,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W #Soccer",,,#Soccer,848192533876355074,https://twitter.com/bu3gall/status/848192533876355074
2017-04-01 15:17:04,bucojoda,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W",,,,848192498308706304,https://twitter.com/bucojoda/status/848192498308706304
2017-04-01 15:16:54,LeicesterFooty,,0,0,0,"Match Attax 16/17 > Nampalys Mendy Leicester City > #137 http://www.leicesterfootball.net/match-attax-1617-nampalys-mendy-leicester-city-137/ …",,,#137,848192456214622208,https://twitter.com/LeicesterFooty/status/848192456214622208
2017-04-01 15:16:38,JohnBennettBBC,,8,45,50,"Anyone still think the Leicester City owners made a mistake sacking Claudio Ranieri? #LCFC",,,#LCFC,848192385494417408,https://twitter.com/JohnBennettBBC/status/848192385494417408
2017-04-01 15:16:25,JohanGGC,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/1NKZUVZ",,,,848192334852435968,https://twitter.com/JohanGGC/status/848192334852435968
2017-04-01 15:16:23,Yoursportsnews1,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W",,,,848192323943108608,https://twitter.com/Yoursportsnews1/status/848192323943108608
2017-04-01 15:16:22,News0pk,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W #Soccer",,,#Soccer,848192320487002113,https://twitter.com/News0pk/status/848192320487002113
2017-04-01 15:16:15,GENERAL212K,,0,0,0,"Leicester City Video: Jamie Vardy's volley from Danny Simpson's cross doubles lead over Stoke City (ESPN) http://ift.tt/VTgg6W",,,,848192292175454209,https://twitter.com/GENERAL212K/status/848192292175454209
