date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-12-03 16:58:55,infobola777,,0,0,0,"England - Premier League December 3 FT Sunderland 2 - 1 Leicester City ( 64,Robert Huth,77,Jermain Defoe / Shinji... http://fb.me/ZOYEGSUv",,,,805093972528005120,https://twitter.com/infobola777/status/805093972528005120
2016-12-03 16:58:43,macksonwakama,,0,0,0,"@vardy7 and @Mahrez22 could have been challenging for the title with #Arsenal but are now fighting relegation with #leicestercity. Good!!",,@vardy7 @Mahrez22,#Arsenal #leicestercity,805093923538567168,https://twitter.com/macksonwakama/status/805093923538567168
2016-12-03 16:58:33,bharianmy,,0,1,2,"#EPL: Tamat perlawanan, Crystal Palace 3 Southampton 0, Stoke City 2 Burnley 0, Sunderland 2 Leicester City 1,... http://fb.me/31SjIFxxj",,,#EPL,805093879930298368,https://twitter.com/bharianmy/status/805093879930298368
2016-12-03 16:58:33,Goals_Premier,Goals_Premier,1,1,0,"End of match! #Sunderland 2 #LeicesterCity 1",,,#Sunderland #LeicesterCity,805093878424539136,https://twitter.com/Goals_Premier/status/805093878424539136
2016-12-03 16:58:32,La5tadelfutbol,,0,0,0,"#PremierLeague Fecha 14 Sunderland 2 (Huth 63' a.g Defoe 76') 1 Leicester City (Okazaki 79')",,,#PremierLeague,805093877531164676,https://twitter.com/La5tadelfutbol/status/805093877531164676
2016-12-03 16:58:30,SudamericaAFC,,0,0,0,"Resultados: City 1-3 Chelsea Tottenham 5-0 Swansea Stoke 2-0 Burnley Palace 3-0 Southampton West Brom 3-1 Watford Sunderland 2-1 Leicester",,,,805093868354105344,https://twitter.com/SudamericaAFC/status/805093868354105344
2016-12-03 16:58:29,jockcas,,0,0,0,"LEICESTER CITY !!! you've had your fun !! Now fook off to the championship",,,,805093862322700288,https://twitter.com/jockcas/status/805093862322700288
2016-12-03 16:58:23,bwin,,0,0,0,"#PL FT: Crystal Palace 3-0 Southampton Stoke City 2-0 Burnley Sunderland 2-1 Leicester Tottenham 5-0 Swansea West Brom 3-1 Watford",,,#PL,805093836141817856,https://twitter.com/bwin/status/805093836141817856
2016-12-03 16:58:19,IykeOkoye,,1,0,0,"Leicester City fc, one season wonder",,,,805093821214236672,https://twitter.com/IykeOkoye/status/805093821214236672
2016-12-03 16:58:13,Greatwinger,,0,0,0,"Remember when Chelsea were the champions in bad form every media outlet had something to say but Leicester city being overlooked why? #CFC",,,#CFC,805093793942925314,https://twitter.com/Greatwinger/status/805093793942925314
2016-12-03 16:58:10,SMLeicester,,0,0,0,"Result: Sunderland beat Leicester City to move off the bottom http://sm.mg/cbdrz83 #lcfc",,,#lcfc,805093783188729857,https://twitter.com/SMLeicester/status/805093783188729857
2016-12-03 16:58:10,SM_Sunderland,,0,0,0,"Result: Sunderland beat Leicester City to move off the bottom http://sm.mg/xvh94cx #safc",,,#safc,805093781708111872,https://twitter.com/SM_Sunderland/status/805093781708111872
2016-12-03 16:58:05,Sbn_ZA,,0,3,0,"#PL Results Crystal Palace 3-0 Southampton Stoke City 2-0 Burnley Sunderland 2-1 Leicester City Tottenham 5-0 Swansea West Brom 3-1 Watford",,,#PL,805093763383169024,https://twitter.com/Sbn_ZA/status/805093763383169024
2016-12-03 16:58:04,VFLCFC,,0,0,0,"What on earth is wrong with Leicester City at the moment? Sunderland AFC 2 - 1 Leicester City (FT) – enttäuscht",,,,805093756424876032,https://twitter.com/VFLCFC/status/805093756424876032
2016-12-03 16:58:02,ScorIQ,,0,0,0,"Premier League: Final Score Sunderland 2 - 1 Leicester City",,,,805093747977371648,https://twitter.com/ScorIQ/status/805093747977371648
2016-12-03 16:58:00,ayoms10,,0,1,1,"Results: Spurs 5-0 Swansea, Sunderland 2-1 Leicester, Crystal Palace 3-0 Southampton, West Brom 3-1 Watford, Stoke City 2-0 Burnley.",,,,805093741153361920,https://twitter.com/ayoms10/status/805093741153361920
2016-12-03 16:57:59,sirberry,,0,0,0,"Leicester City remain winless in their last 5 league games",,,,805093737231745025,https://twitter.com/sirberry/status/805093737231745025
2016-12-03 16:57:53,ValdoKabby,,0,0,0,"Safe to say, Leicester City are FCUKED Of course they punched way above their weight last season but they've been so shambolic.",,,,805093713991073792,https://twitter.com/ValdoKabby/status/805093713991073792
2016-12-03 16:57:53,Sizdini,,0,0,0,"Another loss for Leicester City, it's bad this season",,,,805093710413303808,https://twitter.com/Sizdini/status/805093710413303808
2016-12-03 16:57:52,fotomac,,0,0,1,"(MS): Sunderland-Leicester City 2-1 http://www.fotomac.com.tr/canli-skor/canli-mac?Id=2252318 …",,,,805093708811173889,https://twitter.com/fotomac/status/805093708811173889
2016-12-03 16:57:51,SectaDeportivaa,,0,0,0,"Premier League Fecha 14 Crystal Palace 3-0 Southampton Stoke City 2-0 Burnley Sunderland 2-1 Leicester City",,,,805093703840886784,https://twitter.com/SectaDeportivaa/status/805093703840886784
2016-12-03 16:57:48,RealMikeDevine,,0,0,0,"Leicester City going to win the champions league and get relegated lol",,,,805093692952428544,https://twitter.com/RealMikeDevine/status/805093692952428544
2016-12-03 16:57:44,leighvl,,0,0,0,"Sunderland beat Leicester City. 2016",,,,805093674447212544,https://twitter.com/leighvl/status/805093674447212544
2016-12-03 16:57:37,BettracksScores,,0,0,0,"Full Time. Sunderland 2 - 1 Leicester City",,,,805093644076281857,https://twitter.com/BettracksScores/status/805093644076281857
2016-12-03 16:57:34,Youngsblessing,,0,0,0,"FT PALACE 3-0 SOUTHAMPTON WEST BROM 3-1 WATFORD SPURS 5-0 SWANSEA SUNDERLAND 2-1 LEICESTER STOKE CITY 2 - 0BURNLEY",,,,805093633179402240,https://twitter.com/Youngsblessing/status/805093633179402240
2016-12-03 16:57:33,jasonuk17,,0,0,0,"Leicester City are in serious trouble. #LCFC #PL",,,#LCFC #PL,805093629140340736,https://twitter.com/jasonuk17/status/805093629140340736
2016-12-03 16:57:31,SSFootball_,,0,0,0,"FULL-TIME: Final - Crystal Palace 3-0 Southampton Final - Stoke City 2-0 Burnley Final - Sunderland 2-1 Leicester... http://fb.me/1v3XbXnBm",,,,805093617576669184,https://twitter.com/SSFootball_/status/805093617576669184
2016-12-03 16:57:22,FPL_MY,,1,2,0,"FT. Sunderland 2 - 1 Leicester City Penjaring: Huth (Gol Sendiri), Defoe, Okazaki Assist: Kirchhoff, Watmore, Gray",,,,805093581073432576,https://twitter.com/FPL_MY/status/805093581073432576
2016-12-03 16:57:20,fdpradio,,0,0,0,"#Inglaterra Sunderland 2 (Huth e.c., Defoe) - Leicester City 1 (Okazaki)",,,#Inglaterra,805093574899535872,https://twitter.com/fdpradio/status/805093574899535872
2016-12-03 16:57:20,LCFC_Indonesia,,1,2,0,"Full-time: Sunderland 2-1 Leicester City #SunLeipic.twitter.com/g5vZaR77nc",,,#SunLeipic,805093574681317376,https://twitter.com/LCFC_Indonesia/status/805093574681317376
2016-12-03 16:57:20,JohnBennettBBC,,2,7,8,"3 defeats in their last 4 Premier League games, only 13pts & Man City up next... Things getting pretty concerning for Leicester City. #LCFC",,,#LCFC,805093571632267264,https://twitter.com/JohnBennettBBC/status/805093571632267264
2016-12-03 16:57:18,shawnexes,,0,1,0,"Vardy And Leicester city",,,,805093565911146501,https://twitter.com/shawnexes/status/805093565911146501
2016-12-03 16:57:16,BloomfieldHQ,,0,0,0,"So @LCFC players can no more do d magic.... #leicestercity",,@LCFC,#leicestercity,805093554875940867,https://twitter.com/BloomfieldHQ/status/805093554875940867
2016-12-03 16:57:08,ShaunKean,,0,0,0,"Leicester City are wanks",,,,805093521812312068,https://twitter.com/ShaunKean/status/805093521812312068
2016-12-03 16:57:04,canteiro_hugo,,0,0,0,"Sunderland 2-1 Leicester City em http://SofaScore.com #SofaScorepic.twitter.com/S9GRgl4Do8",,,#SofaScorepic,805093505831989248,https://twitter.com/canteiro_hugo/status/805093505831989248
2016-12-03 16:57:02,ColinVassallo,,0,0,0,"How long till Ranieri is fired? :D #leicestercity",,,#leicestercity,805093499599290368,https://twitter.com/ColinVassallo/status/805093499599290368
2016-12-03 16:57:02,SMLeicester,,0,0,0,"FULL-TIME: Sunderland 2-1 Leicester City #safc #lcfc",,,#safc #lcfc,805093497254584321,https://twitter.com/SMLeicester/status/805093497254584321
2016-12-03 16:57:01,SM_Sunderland,,0,0,0,"FULL-TIME: Sunderland 2-1 Leicester City #safc #lcfc",,,#safc #lcfc,805093495870459905,https://twitter.com/SM_Sunderland/status/805093495870459905
2016-12-03 16:56:51,NBCSportsSoccer,,0,6,19,"Too little, too late for Leicester City. #PLonNBChttp://snpy.tv/2fWWm6a",,,#PLonNBChttp,805093451280678912,https://twitter.com/NBCSportsSoccer/status/805093451280678912
2016-12-03 16:56:48,B_Moore_22,,0,0,0,"Leicester City better start worrying",,,,805093441294188544,https://twitter.com/B_Moore_22/status/805093441294188544
2016-12-03 16:56:45,LCFC,,78,108,104,"Full-time: Sunderland 2-1 Leicester City #SunLeipic.twitter.com/8D1LcxeKZw",,,#SunLeipic,805093426706448385,https://twitter.com/LCFC/status/805093426706448385
2016-12-03 16:56:40,FichajeGoleador,FichajeGoleador,0,2,4,"¡FINALIZAN! Palace 3-0 Southampton Stoke City 2-0 Burnley Tottenham 5-0 Swansea Sunderland 2-1 Leicester #PL [FECHA 14]pic.twitter.com/Xu8OCNiTIY",,,#PL,805093407790014464,https://twitter.com/FichajeGoleador/status/805093407790014464
2016-12-03 16:56:40,roastbeefjohnny,,0,0,0,"Maybe better rethink my, there are 3 worse teams than us. Shocking. But let's face it, it's so Leicester. Man City next!! Horay!! #lcfc",,,#lcfc,805093406749982720,https://twitter.com/roastbeefjohnny/status/805093406749982720
2016-12-03 16:56:38,SuperSportTV,,1,31,22,"#PL - RESULTS: Spurs 5-0 Swansea Sunderland 2-1 Leicester Crystal Palace 3-0 Southampton West Brom 3-1 Watford Stoke City 2-0 Burnley pic.twitter.com/2aYhreKjGg",,,#PL,805093395786043392,https://twitter.com/SuperSportTV/status/805093395786043392
2016-12-03 16:56:35,SuperSportBlitz,,3,18,8,"Champions Leicester City remain winless in their last 5 league games after suffering a 2-1 loss at Sunderland #SSFootball",,,#SSFootball,805093386516660225,https://twitter.com/SuperSportBlitz/status/805093386516660225
2016-12-03 16:56:33,BBCRLSport,BBCRLSport,3,8,3,"Squawka: Leicester City's 12 points from 14 games is the worst Premier League title defence ever.",,,,805093376081227776,https://twitter.com/BBCRLSport/status/805093376081227776
2016-12-03 16:56:27,BoyleSports,,0,0,0,"FT: Crystal Palace 3-0 Southampton Tottenham 5-0 Swansea Stoke City 2-0 Burnley West Brom 3-1 Watford Sunderland 2-1 Leicester City",,,,805093349816410113,https://twitter.com/BoyleSports/status/805093349816410113
2016-12-03 16:56:24,EarlofLagos,,0,0,0,"Obviously, Leicester City have lost their mojo.",,,,805093340043706369,https://twitter.com/EarlofLagos/status/805093340043706369
2016-12-03 16:56:21,ZakGurney,,0,0,0,"We're Leicester city we're shitter then you",,,,805093327163052032,https://twitter.com/ZakGurney/status/805093327163052032
2016-12-03 16:56:15,erastu_,,0,1,0,"Leicester City need to be prosecuted for fraud..",,,,805093299476463617,https://twitter.com/erastu_/status/805093299476463617
2016-12-03 16:56:08,KlausBromi,,0,0,2,"Starting to think Leicester City isn't going to repeat.",,,,805093273383698437,https://twitter.com/KlausBromi/status/805093273383698437
2016-12-03 16:55:54,UmarMudaLawal,,0,0,0,"Relegation battle already for Leicester City.. #shame #PremierLeague",,,#shame #PremierLeague,805093214311026689,https://twitter.com/UmarMudaLawal/status/805093214311026689
2016-12-03 16:55:52,phadishi,,0,0,0,"Leicester city keeper thinking he can pull masuluke",,,,805093204433534982,https://twitter.com/phadishi/status/805093204433534982
2016-12-03 16:55:51,DavidAirboot,,0,0,1,"Well this is a return to the Leicester City I know so well.",,,,805093200532799488,https://twitter.com/DavidAirboot/status/805093200532799488
2016-12-03 16:55:49,DSlZZY,,0,0,0,"Leicester City clearly think the premier league is over rated now",,,,805093193196900353,https://twitter.com/DSlZZY/status/805093193196900353
2016-12-03 16:55:18,Trevorlloyd92,,0,0,0,"Tottenham win 5-0. Leicester City lose and West Brom go above ManUtd in the table What a day.",,,,805093062821167104,https://twitter.com/Trevorlloyd92/status/805093062821167104
2016-12-03 16:54:47,mercyemem,,0,0,0,"Just great to watch Leicester city players being bullied by Sunderland lads. Sweet",,,,805092933103980544,https://twitter.com/mercyemem/status/805092933103980544
2016-12-03 16:54:12,JGulinoYahoo,,0,0,0,"┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| _ ┻┳| •.•) Leicester City is about to be ┳┻|⊂ﾉ four points from the bottom ┻┳|",,,,805092786722611200,https://twitter.com/JGulinoYahoo/status/805092786722611200
2016-12-03 16:54:09,lollydeee,,0,0,0,"What has happened to Leicester City?",,,,805092771719692288,https://twitter.com/lollydeee/status/805092771719692288
2016-12-03 16:53:39,itsmcwilly,,0,0,1,"It's over for Leicester city",,,,805092648050688000,https://twitter.com/itsmcwilly/status/805092648050688000
2016-12-03 16:53:34,jonathan_hannam,,0,0,0,"I sat om my knees and prayed 2 d lord sunderland shuld kick Leicester city's butt. Fuck that club",,,,805092626697490433,https://twitter.com/jonathan_hannam/status/805092626697490433
2016-12-03 16:52:57,A_Hazard_Jr,,0,0,0,"Surely Leicester city will go down if these monks are keep praying for them how can you bring Monk from Thailand to come and pray for you",,,,805092470971363329,https://twitter.com/A_Hazard_Jr/status/805092470971363329
2016-12-03 16:52:50,Iamdjazz,,0,0,0,"But what really is wrong with Leicester City? They only let go of Kante, only N'golo Kante.",,,,805092441724436485,https://twitter.com/Iamdjazz/status/805092441724436485
2016-12-03 16:52:22,ebennyzer,,0,0,0,"Leicester City are now so shit!! Gosh....",,,,805092324011311104,https://twitter.com/ebennyzer/status/805092324011311104
2016-12-03 16:51:36,simonpit,LCFC,0,0,0,"Leicester City pulls one back! https://twitter.com/LCFC/status/805089084330934273 …",,,,805092129773154305,https://twitter.com/simonpit/status/805092129773154305
2016-12-03 16:51:19,MaxSttzp,,0,0,0,"80' Goal by Shinji Okazaki (a: Gray)! Leicester City is getting back at Sunderland, the score is 2-1. #SAFC #LCFC #Premier_Leaguepic.twitter.com/cEBzLxEHZq",,,#SAFC #LCFC #Premier_Leaguepic,805092060139167745,https://twitter.com/MaxSttzp/status/805092060139167745
2016-12-03 16:51:18,MaxSttzp,,0,0,0,"77' Goal by Jermain Defoe! Sunderland moves away from Leicester City, the score is 2-0. #SAFC #LCFC #Premier_League",,,#SAFC #LCFC #Premier_League,805092055873527808,https://twitter.com/MaxSttzp/status/805092055873527808
2016-12-03 16:50:50,mikekelvin101,,0,0,0,"2-0 vs. Hull 3-0 vs. Leicester 4-0 vs. United 2-0 vs. Southampton 5-0 vs. Everton 1-0 vs. Middlesbrough 2-1 vs. Spurs 3-1 vs. City",,,,805091936424103936,https://twitter.com/mikekelvin101/status/805091936424103936
2016-12-03 16:50:42,Mr_Haymos,,0,0,0,"Leicester city not doing well",,,,805091902165020672,https://twitter.com/Mr_Haymos/status/805091902165020672
2016-12-03 16:50:22,LeicesterFooty,,0,0,0,"U23s Report: Leicester City 2 Liverpool 1 http://www.leicesterfootball.net/u23s-report-leicester-city-2-liverpool-1/ …",,,,805091819788922881,https://twitter.com/LeicesterFooty/status/805091819788922881
2016-12-03 16:50:22,ShaanaKauva,,0,0,0,"What happens if Leicester city wins the champions league and gets relegated from premier league? @GaryLineker",,@GaryLineker,,805091818715181056,https://twitter.com/ShaanaKauva/status/805091818715181056
2016-12-03 16:50:21,republik_firman,,0,0,0,"@JADWAL_HKLPI: GOL! Sunderland 2-1 Leicester City #SUNLEI #PL (80' Okazaki) http://bit.ly/LINEatJADWALHK …pic.twitter.com/BYIGwUMhsZ",,@JADWAL_HKLPI,#SUNLEI #PL,805091815627988993,https://twitter.com/republik_firman/status/805091815627988993
2016-12-03 16:50:19,lordparry,,0,0,0,"Leicester City will be relegated.",,,,805091806170021888,https://twitter.com/lordparry/status/805091806170021888
2016-12-03 16:50:07,kaltume_b,,0,0,0,"I see Leicester City's wretched away form this season continues",,,,805091755477598208,https://twitter.com/kaltume_b/status/805091755477598208
2016-12-03 16:49:54,simonpit,SkySportsPL,0,0,0,"Defoe adds misery to the Champions!! Sunderland 2 0 Leicester City https://twitter.com/SkyFootball/status/805088348037677056 …",,,,805091701379465217,https://twitter.com/simonpit/status/805091701379465217
2016-12-03 16:49:53,alekey_isoe,,0,0,0,"Leicester wouldn't be the first champions to be relegated. That would be Manchester City in 1938.",,,,805091699064086528,https://twitter.com/alekey_isoe/status/805091699064086528
2016-12-03 16:49:31,alanj80,,0,0,0,"Remember in Space Jam when Barkley and Ewing go brain-dead and no longer know how to play basketball? #LeicesterCity",,,#LeicesterCity,805091607087181824,https://twitter.com/alanj80/status/805091607087181824
2016-12-03 16:49:23,AfuwapeOladele,,0,0,0,"Leicester City are the most atrocious team in the EPL this season.",,,,805091573373562880,https://twitter.com/AfuwapeOladele/status/805091573373562880
2016-12-03 16:49:20,SamTully14,,0,0,1,"Leicester City where you at",,,,805091560375390208,https://twitter.com/SamTully14/status/805091560375390208
2016-12-03 16:48:59,RajiDraj,,0,8,2,"Leicester City low-key gave us the reason they were where Chelsea FC currently is last season, NGOLO KANTÉ",,,,805091473242882048,https://twitter.com/RajiDraj/status/805091473242882048
2016-12-03 16:48:59,kay_vow,,0,0,0,"Leicester City looking to win the champions league and get relegated...",,,,805091471007227904,https://twitter.com/kay_vow/status/805091471007227904
2016-12-03 16:48:51,MoosieFC,,0,0,0,"Lol RT @JJevafrass: Damn son Leicester city are very poor this season ....curse of winning the epl",,@JJevafrass,,805091438543433728,https://twitter.com/MoosieFC/status/805091438543433728
2016-12-03 16:48:42,BlueFoxNews,,0,0,0,"Sunderland 2-1 Leicester City: Live updates from the Stadium of Light as the champions look to kick-star their sea… http://ift.tt/2fT1htz",,,,805091401553870850,https://twitter.com/BlueFoxNews/status/805091401553870850
2016-12-03 16:48:30,Mxolisi_mlondi,,0,1,1,"Imagine Leicester City getting relegated lol",,,,805091348516900869,https://twitter.com/Mxolisi_mlondi/status/805091348516900869
2016-12-03 16:47:49,DantePasusu,,0,0,0,"Leicester city, British Bayelsa United..",,,,805091179557777410,https://twitter.com/DantePasusu/status/805091179557777410
2016-12-03 16:47:02,olukotung,,0,0,0,"Are the priests not praying for Leicester city? Just kinda curious",,,,805090983142653957,https://twitter.com/olukotung/status/805090983142653957
2016-12-03 16:46:49,kooixiuhong,,0,0,0,"GG Leicester City.....",,,,805090926423080962,https://twitter.com/kooixiuhong/status/805090926423080962
2016-12-03 16:45:49,__Mutuku,,0,3,2,"Leicester city Might be the first team to play champions league while playing in division two.",,,,805090675805028352,https://twitter.com/__Mutuku/status/805090675805028352
2016-12-03 16:45:23,XhakaGranite,,0,0,0,"Meanwhile Crystal Palace destroying Southampton...Leicester City fighting edging closer to relegation zone",,,,805090566581141504,https://twitter.com/XhakaGranite/status/805090566581141504
2016-12-03 16:45:00,BestSaneleEver,,0,0,0,"Leicester City is really worrying me... What happened??????",,,,805090471504728065,https://twitter.com/BestSaneleEver/status/805090471504728065
2016-12-03 16:44:47,BettracksScores,,0,0,0,"Substitution On - Javier Manquillo (Sunderland 2 - 1 Leicester City)",,,,805090414709665792,https://twitter.com/BettracksScores/status/805090414709665792
2016-12-03 16:44:46,BettracksScores,,0,0,0,"Substitution Off - Duncan Watmore (Sunderland 2 - 1 Leicester City)",,,,805090410943148032,https://twitter.com/BettracksScores/status/805090410943148032
2016-12-03 16:44:34,barcelonaffcc,,0,0,0,"Sunderland 2-1 Leicester City Soccer Live Stream FRee for online at https://goo.gl/en7mH3 uyuy",,,,805090361689317376,https://twitter.com/barcelonaffcc/status/805090361689317376
2016-12-03 16:44:31,FIRE_STICK,,0,0,0,"#leicestercity shit on ma bets.. fucking Cunts",,,#leicestercity,805090347101683712,https://twitter.com/FIRE_STICK/status/805090347101683712
2016-12-03 16:43:53,Evansmatmoh,,0,1,0,"Leicester city heading to relagation ,,what are the odds ,,literally what the odds ?",,,,805090189374849024,https://twitter.com/Evansmatmoh/status/805090189374849024
2016-12-03 16:43:46,KathmanduCanary,,0,0,0,"#bbcfootball #Leicester won't be first champions to be relegated. Manchester City own that record.",,,#bbcfootball #Leicester,805090157326045185,https://twitter.com/KathmanduCanary/status/805090157326045185
2016-12-03 16:43:22,BlueFoxNews,,0,0,0,"Sunderland 2-0 Leicester City: Live updates from the Stadium of Light as the champions look to kick-star their sea… http://ift.tt/2fSYhNT",,,,805090060513247233,https://twitter.com/BlueFoxNews/status/805090060513247233
2016-12-03 16:43:12,barcelonaffcc,,0,0,0,"Sunderland 2-1 Leicester City Soccer Live Stream FRee for online at https://goo.gl/en7mH3 yuytuu",,,,805090015906643968,https://twitter.com/barcelonaffcc/status/805090015906643968
2016-12-03 16:43:07,barcelonaffcc,,0,0,0,"Sunderland 2-1 Leicester City Soccer Live Stream FRee for online at https://goo.gl/en7mH3 yuytuty",,,,805089997019705344,https://twitter.com/barcelonaffcc/status/805089997019705344
2016-12-03 16:43:06,sharkastic,,0,1,0,"Leicester wouldn't be the first champions to be relegated. That would be Manchester City in 1938. #bbcfootball #FootballExistedBefore1992",,,#bbcfootball #FootballExistedBefore1992,805089991877607424,https://twitter.com/sharkastic/status/805089991877607424
2016-12-03 16:43:03,barcelonaffcc,,0,0,0,"Sunderland 2-1 Leicester City Soccer Live Stream FRee for online at https://goo.gl/en7mH3 thyryur",,,,805089980422844416,https://twitter.com/barcelonaffcc/status/805089980422844416
2016-12-03 16:43:02,sire_othello,,0,0,0,"Leicester City. Relegation bound",,,,805089975859613697,https://twitter.com/sire_othello/status/805089975859613697
2016-12-03 16:42:58,barcelonaffcc,,0,0,0,"Sunderland 2-1 Leicester City Soccer Live Stream FRee for online at https://goo.gl/en7mH3",,,,805089957618458624,https://twitter.com/barcelonaffcc/status/805089957618458624
2016-12-03 16:42:52,caomhsdad,,0,0,0,"Leicester City are so last season.",,,,805089933027377152,https://twitter.com/caomhsdad/status/805089933027377152
2016-12-03 16:42:51,JJevafrass,,0,0,0,"Damn son Leicester city are very poor this season ....curse of winning the epl",,,,805089929311191041,https://twitter.com/JJevafrass/status/805089929311191041
2016-12-03 16:42:34,SRNewsNow,,0,0,0,"GOAL! Okazaki scores for Leicester City, 79', 2-1 to Sunderland #SunLei (KB)",,,#SunLei,805089858221907969,https://twitter.com/SRNewsNow/status/805089858221907969
2016-12-03 16:42:32,BettracksScores,,0,0,0,"Yellow Card - Christian Fuchs (Sunderland 2 - 1 Leicester City)",,,,805089847434215425,https://twitter.com/BettracksScores/status/805089847434215425
2016-12-03 16:42:29,OffTheBallAM,,0,0,0,"GOAL!! Shinji Okazaki pulls one back for Leicester City. It ain't over yet. #PremierLeague",,,#PremierLeague,805089837455986688,https://twitter.com/OffTheBallAM/status/805089837455986688
2016-12-03 16:42:17,NewsSAFC2018,,0,0,0,"Yellow card for Leicester City Fuchs #SAFC",,,#SAFC,805089787979952129,https://twitter.com/NewsSAFC2018/status/805089787979952129
2016-12-03 16:42:15,TY_Cartel,,0,0,0,"Leicester City. From Champions to Relegation",,,,805089776282046464,https://twitter.com/TY_Cartel/status/805089776282046464
2016-12-03 16:42:13,jayeboy2002,,0,0,0,"Disastrous For Leicester City This Season.This Has Truly Shown That Their Outing Last Season Was A Fluke.",,,,805089769776517120,https://twitter.com/jayeboy2002/status/805089769776517120
2016-12-03 16:42:03,hzmysf_,,0,0,2,"From champion to battling for relegation real quick. That's Leicester City for you.",,,,805089725522378752,https://twitter.com/hzmysf_/status/805089725522378752
2016-12-03 16:42:02,kangaroo_jaack,,0,0,0,"Leicester City",,,,805089721827336193,https://twitter.com/kangaroo_jaack/status/805089721827336193
2016-12-03 16:42:01,fantasyiteam,sambogunner79,0,0,1,"The four games he'll miss; Leicester City (A) Watford (H) Arsenal (H) Hull City (A)",,,,805089720602685440,https://twitter.com/fantasyiteam/status/805089720602685440
2016-12-03 16:41:49,AnthonioC_,BBCSport,0,0,0,"Leicester City https://twitter.com/BBCSport/status/805088471962492928 …",,,,805089670447120384,https://twitter.com/AnthonioC_/status/805089670447120384
2016-12-03 16:41:43,iLeicesterApp,,0,0,0,"Official Site: U23s Report: Leicester City 2 Liverpool 1 http://www.football-news365.co.uk/go/56456073",,,,805089642093613056,https://twitter.com/iLeicesterApp/status/805089642093613056
2016-12-03 16:41:39,233liveOnline,,0,0,0,"3 News • 'Leicester City contact Essien' via @233liveOnline. Full story at http://233live.com/3/97594/Leicester+City+contact+Essien.html …",,@233liveOnline,,805089625123463168,https://twitter.com/233liveOnline/status/805089625123463168
2016-12-03 16:41:38,JuanitoCruz11,,0,0,0,"Sunderland 2-1 Leicester City #PremierLeague",,,#PremierLeague,805089622955008000,https://twitter.com/JuanitoCruz11/status/805089622955008000
2016-12-03 16:41:27,byshfsbsh,,0,0,0,"Sunderland 2:1 Leicester city #pl",,,#pl,805089575093882880,https://twitter.com/byshfsbsh/status/805089575093882880
2016-12-03 16:41:20,nomaan4u,,0,0,0,"How on earth this Leicester City team won the PL last season But they getting banged week in and and week out this season.",,,,805089544924254208,https://twitter.com/nomaan4u/status/805089544924254208
2016-12-03 16:41:16,TimiFrost,,0,0,0,"Leicester City are doing a very good Blackburn impression.",,,,805089530030288896,https://twitter.com/TimiFrost/status/805089530030288896
